序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
2026,688083,中望软件,2021-04-20,,,,2021-04-20
2027,688100,威胜信息,2021-04-20,,,,2021-04-20
2028,688179,阿拉丁,2021-04-20,,,,2021-04-20
2029,688286,敏芯股份,2021-04-20,2021-04-13,,,2021-04-13
2030,688309,恒誉环保,2021-04-20,,,,2021-04-20
2031,688310,迈得医疗,2021-04-20,,,,2021-04-20
2032,688338,赛科希德,2021-04-20,,,,2021-04-20
2033,688526,科前生物,2021-04-20,,,,2021-04-20
2034,688557,兰剑智能,2021-04-20,,,,2021-04-20
2035,688588,凌志软件,2021-04-20,,,,2021-04-20
2036,688596,正帆科技,2021-04-20,,,,2021-04-20
2037,688607,康众医疗,2021-04-20,,,,2021-04-20
2038,688619,罗普特,2021-04-20,,,,2021-04-20
2039,688689,银河微电,2021-04-20,,,,2021-04-20
2040,000010,*ST美丽,2021-04-21,,,,2021-04-21
2041,000762,西藏矿业,2021-04-21,,,,2021-04-21
2042,000788,北大医药,2021-04-21,,,,2021-04-21
2043,000818,航锦科技,2021-04-21,,,,2021-04-21
2044,000859,国风新材,2021-04-21,,,,2021-04-21
2045,000963,华东医药,2021-04-21,,,,2021-04-21
2046,002083,孚日股份,2021-04-21,,,,2021-04-21
2047,002165,红宝丽,2021-04-21,,,,2021-04-21
2048,002189,中光学,2021-04-21,,,,2021-04-21
2049,002208,合肥城建,2021-04-21,,,,2021-04-21
2050,002228,合兴包装,2021-04-21,,,,2021-04-21
2051,002385,大北农,2021-04-21,,,,2021-04-21
2052,002392,北京利尔,2021-04-21,,,,2021-04-21
2053,002429,兆驰股份,2021-04-21,2021-04-28,,,2021-04-28
2054,002475,立讯精密,2021-04-21,,,,2021-04-21
2055,002536,飞龙股份,2021-04-21,,,,2021-04-21
2056,002556,辉隆股份,2021-04-21,,,,2021-04-21
2057,002633,申科股份,2021-04-21,,,,2021-04-21
2058,002673,西部证券,2021-04-21,,,,2021-04-21
2059,002691,*ST冀凯,2021-04-21,,,,2021-04-21
2060,002693,*ST双成,2021-04-21,,,,2021-04-21
2061,002702,海欣食品,2021-04-21,,,,2021-04-21
2062,002737,葵花药业,2021-04-21,,,,2021-04-21
2063,002908,德生科技,2021-04-21,,,,2021-04-21
2064,002920,德赛西威,2021-04-21,2021-04-14,,,2021-04-14
2065,002949,华阳国际,2021-04-21,,,,2021-04-21
2066,002970,锐明技术,2021-04-21,,,,2021-04-21
2067,300030,阳普医疗,2021-04-21,,,,2021-04-21
2068,300079,数码视讯,2021-04-21,2021-04-28,,,2021-04-28
2069,300085,银之杰,2021-04-21,2021-04-24,,,2021-04-24
2070,300096,ST易联众,2021-04-21,2021-04-29,,,2021-04-29
2071,300175,ST朗源,2021-04-21,2021-04-27,,,2021-04-27
2072,300187,永清环保,2021-04-21,2021-04-28,,,2021-04-28
2073,300247,融捷健康,2021-04-21,,,,2021-04-21
2074,300253,卫宁健康,2021-04-21,,,,2021-04-21
2075,300255,常山药业,2021-04-21,2021-04-29,,,2021-04-29
2076,300277,汽轮科技,2021-04-21,,,,2021-04-21
2077,300284,苏交科,2021-04-21,,,,2021-04-21
2078,300321,同大股份,2021-04-21,,,,2021-04-21
2079,300375,鹏翎股份,2021-04-21,2021-04-27,,,2021-04-27
2080,300383,光环新网,2021-04-21,,,,2021-04-21
2081,300390,天华新能,2021-04-21,,,,2021-04-21
2082,300430,*ST益通,2021-04-21,,,,2021-04-21
2083,300783,三只松鼠,2021-04-21,2021-03-27,,,2021-03-27
2084,300807,天迈科技,2021-04-21,2021-04-10,,,2021-04-10
2085,300827,上能电气,2021-04-21,,,,2021-04-21
2086,300843,胜蓝股份,2021-04-21,2021-04-15,,,2021-04-15
2087,300890,翔丰华,2021-04-21,,,,2021-04-21
2088,300894,火星人,2021-04-21,,,,2021-04-21
2089,300911,亿田智能,2021-04-21,,,,2021-04-21
2090,300921,南凌科技,2021-04-21,,,,2021-04-21
2091,300923,研奥股份,2021-04-21,,,,2021-04-21
2092,300939,秋田微,2021-04-21,,,,2021-04-21
2093,600059,古越龙山,2021-04-21,2021-04-30,,,2021-04-30
2094,600241,时代万恒,2021-04-21,2021-04-28,,,2021-04-28
2095,600582,天地科技,2021-04-21,,,,2021-04-21
2096,600667,太极实业,2021-04-21,,,,2021-04-21
2097,600689,上海三毛,2021-04-21,,,,2021-04-21
2098,600702,舍得酒业,2021-04-21,2021-04-29,,,2021-04-29
2099,600735,ST新华锦,2021-04-21,2021-04-29,,,2021-04-29
2100,600769,祥龙电业,2021-04-21,,,,2021-04-21
2101,600778,友好集团,2021-04-21,,,,2021-04-21
2102,600796,钱江生化,2021-04-21,,,,2021-04-21
2103,600851,海欣股份,2021-04-21,,,,2021-04-21
2104,600916,中国黄金,2021-04-21,,,,2021-04-21
2105,601012,隆基绿能,2021-04-21,,,,2021-04-21
2106,601368,绿城水务,2021-04-21,,,,2021-04-21
2107,601399,国机重装,2021-04-21,,,,2021-04-21
2108,601778,晶科科技,2021-04-21,2021-04-28,,,2021-04-28
2109,603022,新通联,2021-04-21,,,,2021-04-21
2110,603023,威帝股份,2021-04-21,,,,2021-04-21
2111,603192,汇得科技,2021-04-21,,,,2021-04-21
2112,603319,美湖股份,2021-04-21,,,,2021-04-21
2113,603533,掌阅科技,2021-04-21,,,,2021-04-21
2114,603596,伯特利,2021-04-21,2021-04-09,,,2021-04-09
2115,603696,安记食品,2021-04-21,,,,2021-04-21
2116,603739,蔚蓝生物,2021-04-21,,,,2021-04-21
2117,603848,好太太,2021-04-21,,,,2021-04-21
2118,603955,大千生态,2021-04-21,,,,2021-04-21
2119,605298,必得科技,2021-04-21,,,,2021-04-21
2120,605337,李子园,2021-04-21,,,,2021-04-21
2121,688020,方邦股份,2021-04-21,,,,2021-04-21
2122,688160,步科股份,2021-04-21,,,,2021-04-21
2123,688181,八亿时空,2021-04-21,,,,2021-04-21
2124,688258,卓易信息,2021-04-21,,,,2021-04-21
2125,688300,联瑞新材,2021-04-21,,,,2021-04-21
2126,688369,致远互联,2021-04-21,,,,2021-04-21
2127,000598,兴蓉环境,2021-04-22,,,,2021-04-22
2128,002049,紫光国微,2021-04-22,,,,2021-04-22
2129,002059,云南旅游,2021-04-22,,,,2021-04-22
2130,002064,华峰化学,2021-04-22,,,,2021-04-22
2131,002067,景兴纸业,2021-04-22,,,,2021-04-22
2132,002178,延华智能,2021-04-22,,,,2021-04-22
2133,002214,*ST大立,2021-04-22,,,,2021-04-22
2134,002221,东华能源,2021-04-22,,,,2021-04-22
2135,002247,聚力文化,2021-04-22,,,,2021-04-22
2136,002251,步步高,2021-04-22,2021-04-21,,,2021-04-21
2137,002268,电科网安,2021-04-22,,,,2021-04-22
2138,002301,齐心集团,2021-04-22,,,,2021-04-22
2139,002358,森源电气,2021-04-22,2021-04-29,,,2021-04-29
2140,002391,长青股份,2021-04-22,,,,2021-04-22
2141,002476,宝莫股份,2021-04-22,,,,2021-04-22
2142,002526,山东矿机,2021-04-22,,,,2021-04-22
2143,002542,*ST中岩,2021-04-22,2021-04-20,,,2021-04-20
2144,002568,百润股份,2021-04-22,,,,2021-04-22
2145,002698,博实股份,2021-04-22,,,,2021-04-22
2146,002748,世龙实业,2021-04-22,2021-04-28,,,2021-04-28
2147,002816,*ST和科,2021-04-22,,,,2021-04-22
2148,002956,西麦食品,2021-04-22,2021-04-29,,,2021-04-29
2149,003011,海象新材,2021-04-22,,,,2021-04-22
2150,003012,东鹏控股,2021-04-22,,,,2021-04-22
2151,003031,中瓷电子,2021-04-22,,,,2021-04-22
2152,300072,海新能科,2021-04-22,,,,2021-04-22
2153,300295,*ST三六五,2021-04-22,,,,2021-04-22
2154,300334,津膜科技,2021-04-22,,,,2021-04-22
2155,300346,南大光电,2021-04-22,,,,2021-04-22
2156,300376,易事特,2021-04-22,,,,2021-04-22
2157,300423,昇辉科技,2021-04-22,,,,2021-04-22
2158,300435,中泰股份,2021-04-22,,,,2021-04-22
2159,300484,蓝海华腾,2021-04-22,,,,2021-04-22
2160,300498,温氏股份,2021-04-22,,,,2021-04-22
2161,300627,华测导航,2021-04-22,,,,2021-04-22
2162,300628,亿联网络,2021-04-22,,,,2021-04-22
2163,300695,兆丰股份,2021-04-22,,,,2021-04-22
2164,300727,润禾材料,2021-04-22,2021-03-26,,,2021-03-26
2165,300732,设研院,2021-04-22,2021-03-31,,,2021-03-31
2166,300737,科顺股份,2021-04-22,,,,2021-04-22
2167,300739,明阳电路,2021-04-22,,,,2021-04-22
2168,300768,迪普科技,2021-04-22,,,,2021-04-22
2169,300779,惠城环保,2021-04-22,,,,2021-04-22
2170,300847,中船汉光,2021-04-22,,,,2021-04-22
2171,300867,圣元环保,2021-04-22,,,,2021-04-22
2172,300889,爱克股份,2021-04-22,,,,2021-04-22
2173,300906,日月明,2021-04-22,,,,2021-04-22
2174,600155,华创云信,2021-04-22,2021-04-10,,,2021-04-10
2175,600330,天通股份,2021-04-22,,,,2021-04-22
2176,600353,旭光电子,2021-04-22,,,,2021-04-22
2177,600356,恒丰纸业,2021-04-22,2021-04-17,,,2021-04-17
2178,600410,华胜天成,2021-04-22,,,,2021-04-22
2179,600416,湘电股份,2021-04-22,2021-03-17,,,2021-03-17
2180,600446,金证股份,2021-04-22,,,,2021-04-22
2181,600461,洪城环境,2021-04-22,,,,2021-04-22
2182,600572,康恩贝,2021-04-22,2021-04-21,,,2021-04-21
2183,600573,惠泉啤酒,2021-04-22,,,,2021-04-22
2184,600674,川投能源,2021-04-22,,,,2021-04-22
2185,600820,隧道股份,2021-04-22,,,,2021-04-22
2186,600839,四川长虹,2021-04-22,,,,2021-04-22
2187,601163,三角轮胎,2021-04-22,,,,2021-04-22
2188,601198,东兴证券,2021-04-22,,,,2021-04-22
2189,601360,三六零,2021-04-22,,,,2021-04-22
2190,601888,中国中免,2021-04-22,,,,2021-04-22
2191,603002,宏昌电子,2021-04-22,,,,2021-04-22
2192,603185,弘元绿能,2021-04-22,,,,2021-04-22
2193,603199,九华旅游,2021-04-22,2021-04-29,,,2021-04-29
2194,603260,合盛硅业,2021-04-22,,,,2021-04-22
2195,603329,上海雅仕,2021-04-22,,,,2021-04-22
2196,603379,三美股份,2021-04-22,,,,2021-04-22
2197,603618,杭电股份,2021-04-22,,,,2021-04-22
2198,603698,航天工程,2021-04-22,,,,2021-04-22
2199,603786,科博达,2021-04-22,,,,2021-04-22
2200,603931,格林达,2021-04-22,,,,2021-04-22
2201,688030,山石网科,2021-04-22,,,,2021-04-22
2202,688118,普元信息,2021-04-22,,,,2021-04-22
2203,688198,佰仁医疗,2021-04-22,,,,2021-04-22
2204,688317,之江生物,2021-04-22,,,,2021-04-22
2205,688668,鼎通科技,2021-04-22,,,,2021-04-22
2206,688687,凯因科技,2021-04-22,,,,2021-04-22
2207,000153,丰原药业,2021-04-23,,,,2021-04-23
2208,000155,川能动力,2021-04-23,,,,2021-04-23
2209,000560,我爱我家,2021-04-23,2021-04-28,,,2021-04-28
2210,000595,*ST宝实,2021-04-23,,,,2021-04-23
2211,000603,盛达资源,2021-04-23,,,,2021-04-23
2212,000650,仁和药业,2021-04-23,,,,2021-04-23
2213,000677,ST海龙,2021-04-23,,,,2021-04-23
2214,000682,东方电子,2021-04-23,,,,2021-04-23
2215,000709,河钢股份,2021-04-23,,,,2021-04-23
2216,000767,晋控电力,2021-04-23,,,,2021-04-23
2217,000812,陕西金叶,2021-04-23,2021-04-30,,,2021-04-30
2218,000899,赣能股份,2021-04-23,,,,2021-04-23
2219,000925,众合科技,2021-04-23,2021-04-28,,,2021-04-28
2220,000929,*ST兰黄,2021-04-23,,,,2021-04-23
2221,000967,盈峰环境,2021-04-23,,,,2021-04-23
2222,000968,蓝焰控股,2021-04-23,,,,2021-04-23
2223,002027,分众传媒,2021-04-23,,,,2021-04-23
2224,002062,宏润建设,2021-04-23,,,,2021-04-23
2225,002093,国脉科技,2021-04-23,,,,2021-04-23
2226,002100,天康生物,2021-04-23,,,,2021-04-23
2227,002110,三钢闽光,2021-04-23,,,,2021-04-23
2228,002112,三变科技,2021-04-23,,,,2021-04-23
2229,002215,诺普信,2021-04-23,,,,2021-04-23
2230,002246,北化股份,2021-04-23,,,,2021-04-23
2231,002248,华东数控,2021-04-23,,,,2021-04-23
2232,002250,联化科技,2021-04-23,,,,2021-04-23
2233,002252,上海莱士,2021-04-23,,,,2021-04-23
2234,002271,东方雨虹,2021-04-23,2021-04-16,,,2021-04-16
2235,002281,光迅科技,2021-04-23,,,,2021-04-23
2236,002284,亚太股份,2021-04-23,,,,2021-04-23
2237,002293,罗莱生活,2021-04-23,,,,2021-04-23
2238,002313,日海智能,2021-04-23,,,,2021-04-23
2239,002334,英威腾,2021-04-23,,,,2021-04-23
2240,002338,奥普光电,2021-04-23,,,,2021-04-23
2241,002394,联发股份,2021-04-23,,,,2021-04-23
2242,002427,尤夫股份,2021-04-23,,,,2021-04-23
2243,002428,云南锗业,2021-04-23,,,,2021-04-23
2244,002443,金洲管道,2021-04-23,,,,2021-04-23
2245,002573,清新环境,2021-04-23,2021-04-24,,,2021-04-24
2246,002576,通达动力,2021-04-23,,,,2021-04-23
2247,002579,中京电子,2021-04-23,,,,2021-04-23
2248,002606,大连电瓷,2021-04-23,,,,2021-04-23
2249,002630,*ST华西,2021-04-23,2021-04-27,,,2021-04-27
2250,002657,中科金财,2021-04-23,,,,2021-04-23
2251,002694,*ST顾地,2021-04-23,2021-04-30,,,2021-04-30
2252,002701,奥瑞金,2021-04-23,2021-04-20,,,2021-04-20
2253,002732,燕塘乳业,2021-04-23,,,,2021-04-23
2254,002763,汇洁股份,2021-04-23,,,,2021-04-23
2255,002778,中晟高科,2021-04-23,,,,2021-04-23
2256,002785,万里石,2021-04-23,2021-04-27,,,2021-04-27
2257,002787,华源控股,2021-04-23,,,,2021-04-23
2258,002829,星网宇达,2021-04-23,,,,2021-04-23
2259,002857,三晖电气,2021-04-23,,,,2021-04-23
2260,002861,瀛通通讯,2021-04-23,,,,2021-04-23
2261,002880,卫光生物,2021-04-23,,,,2021-04-23
2262,002892,科力尔,2021-04-23,,,,2021-04-23
2263,002902,铭普光磁,2021-04-23,,,,2021-04-23
2264,002923,润都股份,2021-04-23,,,,2021-04-23
2265,002927,泰永长征,2021-04-23,,,,2021-04-23
2266,002930,宏川智慧,2021-04-23,,,,2021-04-23
2267,002931,锋龙股份,2021-04-23,,,,2021-04-23
2268,002935,天奥电子,2021-04-23,,,,2021-04-23
2269,002957,科瑞技术,2021-04-23,,,,2021-04-23
2270,003002,壶化股份,2021-04-23,,,,2021-04-23
2271,300001,特锐德,2021-04-23,,,,2021-04-23
2272,300015,爱尔眼科,2021-04-23,,,,2021-04-23
2273,300027,ST华谊,2021-04-23,2021-04-28,,,2021-04-28
2274,300032,金龙机电,2021-04-23,,,,2021-04-23
2275,300034,钢研高纳,2021-04-23,,,,2021-04-23
2276,300039,上海凯宝,2021-04-23,,,,2021-04-23
2277,300050,世纪鼎利,2021-04-23,2021-02-27,,,2021-02-27
2278,300051,琏升科技,2021-04-23,,,,2021-04-23
2279,300087,荃银高科,2021-04-23,,,,2021-04-23
2280,300123,ST亚光,2021-04-23,,,,2021-04-23
2281,300140,节能环境,2021-04-23,,,,2021-04-23
2282,300141,和顺电气,2021-04-23,2021-04-19,,,2021-04-19
2283,300143,盈康生命,2021-04-23,2021-04-28,,,2021-04-28
2284,300144,宋城演艺,2021-04-23,,,,2021-04-23
2285,300150,世纪瑞尔,2021-04-23,,,,2021-04-23
2286,300151,昌红科技,2021-04-23,,,,2021-04-23
2287,300165,天瑞仪器,2021-04-23,,,,2021-04-23
2288,300170,汉得信息,2021-04-23,,,,2021-04-23
2289,300199,翰宇药业,2021-04-23,2021-04-29,,,2021-04-29
2290,300205,*ST天喻,2021-04-23,,,,2021-04-23
2291,300215,电科院,2021-04-23,,,,2021-04-23
2292,300220,金运激光,2021-04-23,,,,2021-04-23
2293,300239,东宝生物,2021-04-23,2021-04-15,,,2021-04-15
2294,300306,远方信息,2021-04-23,,,,2021-04-23
2295,300319,麦捷科技,2021-04-23,2021-04-14,,,2021-04-14
2296,300333,兆日科技,2021-04-23,,,,2021-04-23
2297,300364,中文在线,2021-04-23,,,,2021-04-23
2298,300370,安控科技,2021-04-23,,,,2021-04-23
2299,300388,节能国祯,2021-04-23,,,,2021-04-23
2300,300394,天孚通信,2021-04-23,,,,2021-04-23
2301,300395,菲利华,2021-04-23,,,,2021-04-23
2302,300396,ST迪瑞,2021-04-23,,,,2021-04-23
2303,300397,天和防务,2021-04-23,,,,2021-04-23
2304,300427,红相股份,2021-04-23,,,,2021-04-23
2305,300450,先导智能,2021-04-23,,,,2021-04-23
2306,300460,ST惠伦,2021-04-23,,,,2021-04-23
2307,300464,星徽股份,2021-04-23,,,,2021-04-23
2308,300488,恒锋工具,2021-04-23,2021-03-31,,,2021-03-31
2309,300492,华图山鼎,2021-04-23,,,,2021-04-23
2310,300493,润欣科技,2021-04-23,,,,2021-04-23
2311,300502,新易盛,2021-04-23,,,,2021-04-23
2312,300514,友讯达,2021-04-23,,,,2021-04-23
2313,300525,博思软件,2021-04-23,,,,2021-04-23
2314,300551,古鳌科技,2021-04-23,,,,2021-04-23
2315,300564,筑博设计,2021-04-23,,,,2021-04-23
2316,300565,科信技术,2021-04-23,,,,2021-04-23
2317,300567,精测电子,2021-04-23,2021-04-27,,,2021-04-27
2318,300584,海辰药业,2021-04-23,2021-04-08,,,2021-04-08
2319,300597,吉大通信,2021-04-23,,,,2021-04-23
2320,300606,金太阳,2021-04-23,,,,2021-04-23
2321,300607,拓斯达,2021-04-23,,,,2021-04-23
2322,300615,欣天科技,2021-04-23,,,,2021-04-23
2323,300637,扬帆新材,2021-04-23,,,,2021-04-23
2324,300649,杭州园林,2021-04-23,,,,2021-04-23
2325,300661,圣邦股份,2021-04-23,,,,2021-04-23
2326,300662,科锐国际,2021-04-23,,,,2021-04-23
2327,300683,海特生物,2021-04-23,,,,2021-04-23
2328,300684,中石科技,2021-04-23,,,,2021-04-23
2329,300701,森霸传感,2021-04-23,,,,2021-04-23
2330,300721,怡达股份,2021-04-23,,,,2021-04-23
2331,300735,光弘科技,2021-04-23,,,,2021-04-23
2332,300755,华致酒行,2021-04-23,2021-04-13,,,2021-04-13
2333,300776,帝尔激光,2021-04-23,,,,2021-04-23
2334,300780,德恩精工,2021-04-23,,,,2021-04-23
2335,300810,中科海讯,2021-04-23,,,,2021-04-23
2336,300812,易天股份,2021-04-23,,,,2021-04-23
2337,300817,双飞集团,2021-04-23,,,,2021-04-23
2338,300826,测绘股份,2021-04-23,,,,2021-04-23
2339,300831,派瑞股份,2021-04-23,,,,2021-04-23
2340,300845,捷安高科,2021-04-23,2021-03-26,,,2021-03-26
2341,300858,科拓生物,2021-04-23,,,,2021-04-23
2342,300861,美畅股份,2021-04-23,,,,2021-04-23
2343,300880,迦南智能,2021-04-23,,,,2021-04-23
2344,300892,品渥食品,2021-04-23,,,,2021-04-23
2345,300897,山科智能,2021-04-23,,,,2021-04-23
2346,300909,汇创达,2021-04-23,,,,2021-04-23
2347,300913,兆龙互连,2021-04-23,,,,2021-04-23
2348,300915,海融科技,2021-04-23,,,,2021-04-23
2349,300930,屹通新材,2021-04-23,,,,2021-04-23
2350,300931,通用电梯,2021-04-23,,,,2021-04-23
2351,300940,南极光,2021-04-23,,,,2021-04-23
2352,600025,华能水电,2021-04-23,,,,2021-04-23
2353,600054,黄山旅游,2021-04-23,,,,2021-04-23
2354,600080,ST金花,2021-04-23,,,,2021-04-23
2355,600148,长春一东,2021-04-23,2021-04-29,,,2021-04-29
2356,600172,黄河旋风,2021-04-23,,,,2021-04-23
2357,600182,S佳通,2021-04-23,,,,2021-04-23
2358,600187,*ST国中,2021-04-23,,,,2021-04-23
2359,600201,生物股份,2021-04-23,,,,2021-04-23
2360,600216,浙江医药,2021-04-23,,,,2021-04-23
2361,600312,平高电气,2021-04-23,,,,2021-04-23
2362,600382,广东明珠,2021-04-23,2021-04-30,,,2021-04-30
2363,600392,盛和资源,2021-04-23,,,,2021-04-23
2364,600406,国电南瑞,2021-04-23,,,,2021-04-23
2365,600481,双良节能,2021-04-23,2021-04-10,,,2021-04-10
2366,600551,时代出版,2021-04-23,,,,2021-04-23
2367,600568,ST中珠,2021-04-23,2021-04-28,,,2021-04-28
2368,600584,长电科技,2021-04-23,2021-04-29,,,2021-04-29
2369,600594,益佰制药,2021-04-23,,,,2021-04-23
2370,600658,电子城,2021-04-23,,,,2021-04-23
2371,600755,厦门国贸,2021-04-23,,,,2021-04-23
2372,600759,ST洲际,2021-04-23,2021-04-30,,,2021-04-30
2373,600807,济高发展,2021-04-23,,,,2021-04-23
2374,600831,广电网络,2021-04-23,,,,2021-04-23
2375,601199,江南水务,2021-04-23,,,,2021-04-23
2376,601222,林洋能源,2021-04-23,,,,2021-04-23
2377,601226,华电科工,2021-04-23,,,,2021-04-23
2378,601339,百隆东方,2021-04-23,,,,2021-04-23
2379,601698,中国卫通,2021-04-23,2021-04-27,,,2021-04-27
2380,601965,中国汽研,2021-04-23,,,,2021-04-23
2381,603016,新宏泰,2021-04-23,,,,2021-04-23
2382,603031,安孚科技,2021-04-23,,,,2021-04-23
2383,603089,正裕工业,2021-04-23,,,,2021-04-23
2384,603139,康惠股份,2021-04-23,,,,2021-04-23
2385,603169,兰石重装,2021-04-23,,,,2021-04-23
2386,603187,海容冷链,2021-04-23,,,,2021-04-23
2387,603200,上海洗霸,2021-04-23,,,,2021-04-23
2388,603218,日月股份,2021-04-23,,,,2021-04-23
2389,603232,格尔软件,2021-04-23,,,,2021-04-23
2390,603238,诺邦股份,2021-04-23,,,,2021-04-23
2391,603309,维力医疗,2021-04-23,,,,2021-04-23
2392,603311,金海高科,2021-04-23,,,,2021-04-23
2393,603359,*ST东珠,2021-04-23,2021-04-16,,,2021-04-16
2394,603380,易德龙,2021-04-23,,,,2021-04-23
2395,603389,*ST亚振,2021-04-23,,,,2021-04-23
2396,603558,健盛集团,2021-04-23,,,,2021-04-23
2397,603579,荣泰健康,2021-04-23,,,,2021-04-23
2398,603605,珀莱雅,2021-04-23,,,,2021-04-23
2399,603629,利通电子,2021-04-23,,,,2021-04-23
2400,603658,安图生物,2021-04-23,,,,2021-04-23
2401,603703,盛洋科技,2021-04-23,,,,2021-04-23
2402,603728,鸣志电器,2021-04-23,,,,2021-04-23
2403,603797,联泰环保,2021-04-23,,,,2021-04-23
2404,603803,瑞斯康达,2021-04-23,,,,2021-04-23
2405,603811,诚意药业,2021-04-23,,,,2021-04-23
2406,603833,欧派家居,2021-04-23,,,,2021-04-23
2407,603843,*ST正平,2021-04-23,,,,2021-04-23
2408,603868,飞科电器,2021-04-23,,,,2021-04-23
2409,603871,嘉友国际,2021-04-23,,,,2021-04-23
2410,603878,武进不锈,2021-04-23,,,,2021-04-23
2411,603888,新华网,2021-04-23,,,,2021-04-23
2412,605066,天正电气,2021-04-23,,,,2021-04-23
2413,605122,四方新材,2021-04-23,2021-04-24,2021-04-28,,2021-04-28
2414,688001,华兴源创,2021-04-23,,,,2021-04-23
2415,688012,中微公司,2021-04-23,2021-03-31,,,2021-03-31
2416,688022,ST瀚川,2021-04-23,,,,2021-04-23
2417,688070,纵横股份,2021-04-23,,,,2021-04-23
2418,688085,三友医疗,2021-04-23,,,,2021-04-23
2419,688165,埃夫特,2021-04-23,,,,2021-04-23
2420,688199,久日新材,2021-04-23,,,,2021-04-23
2421,688313,仕佳光子,2021-04-23,,,,2021-04-23
2422,688390,固德威,2021-04-23,,,,2021-04-23
2423,688466,金科环境,2021-04-23,,,,2021-04-23
2424,688510,航亚科技,2021-04-23,,,,2021-04-23
2425,688560,明冠新材,2021-04-23,,,,2021-04-23
2426,688618,三旺通信,2021-04-23,,,,2021-04-23
2427,688630,芯碁微装,2021-04-23,,,,2021-04-23
2428,688678,福立旺,2021-04-23,,,,2021-04-23
2429,000032,深桑达A,2021-04-24,2021-04-23,,,2021-04-23
2430,000056,*ST皇庭,2021-04-24,,,,2021-04-24
2431,000411,英特集团,2021-04-24,,,,2021-04-24
2432,000503,国新健康,2021-04-24,,,,2021-04-24
2433,000530,冰山冷热,2021-04-24,,,,2021-04-24
2434,000626,远大控股,2021-04-24,,,,2021-04-24
2435,000633,合金投资,2021-04-24,,,,2021-04-24
2436,000685,中山公用,2021-04-24,,,,2021-04-24
2437,000761,本钢板材,2021-04-24,2021-04-28,,,2021-04-28
2438,000809,和展能源,2021-04-24,,,,2021-04-24
2439,000816,智慧农业,2021-04-24,2021-04-15,,,2021-04-15
2440,000823,超声电子,2021-04-24,,,,2021-04-24
2441,000825,太钢不锈,2021-04-24,,,,2021-04-24
2442,000912,泸天化,2021-04-24,,,,2021-04-24
2443,000938,紫光股份,2021-04-24,,,,2021-04-24
2444,000953,河化股份,2021-04-24,,,,2021-04-24
2445,000977,浪潮信息,2021-04-24,,,,2021-04-24
2446,000985,大庆华科,2021-04-24,,,,2021-04-24
2447,002091,江苏国泰,2021-04-24,,,,2021-04-24
2448,002103,广博股份,2021-04-24,,,,2021-04-24
2449,002105,信隆健康,2021-04-24,,,,2021-04-24
2450,002123,梦网科技,2021-04-24,,,,2021-04-24
2451,002133,广宇集团,2021-04-24,,,,2021-04-24
2452,002142,宁波银行,2021-04-24,2021-04-10,,,2021-04-10
2453,002171,楚江新材,2021-04-24,,,,2021-04-24
2454,002186,全聚德,2021-04-24,,,,2021-04-24
2455,002187,广百股份,2021-04-24,,,,2021-04-24
2456,002204,大连重工,2021-04-24,,,,2021-04-24
2457,002222,福晶科技,2021-04-24,,,,2021-04-24
2458,002264,新华都,2021-04-24,2021-04-17,,,2021-04-17
2459,002274,华昌化工,2021-04-24,,,,2021-04-24
2460,002278,神开股份,2021-04-24,,,,2021-04-24
2461,002328,新朋股份,2021-04-24,,2021-04-24,,2021-04-24
2462,002339,积成电子,2021-04-24,,,,2021-04-24
2463,002380,科远智慧,2021-04-24,,,,2021-04-24
2464,002431,ST棕榈,2021-04-24,,,,2021-04-24
2465,002523,天桥起重,2021-04-24,,,,2021-04-24
2466,002550,千红制药,2021-04-24,2021-04-10,,,2021-04-10
2467,002590,万安科技,2021-04-24,,,,2021-04-24
2468,002609,捷顺科技,2021-04-24,,,,2021-04-24
2469,002612,朗姿股份,2021-04-24,,,,2021-04-24
2470,002639,雪人集团,2021-04-24,,,,2021-04-24
2471,002663,普邦股份,2021-04-24,2021-04-28,,,2021-04-28
2472,002670,国盛证券,2021-04-24,,,,2021-04-24
2473,002686,亿利达,2021-04-24,,,,2021-04-24
2474,002689,ST远智,2021-04-24,,,,2021-04-24
2475,002717,*ST岭南,2021-04-24,2021-04-29,,,2021-04-29
2476,002841,视源股份,2021-04-24,,,,2021-04-24
2477,002885,京泉华,2021-04-24,,,,2021-04-24
2478,002918,蒙娜丽莎,2021-04-24,2021-04-02,,,2021-04-02
2479,300013,新宁物流,2021-04-24,2021-04-29,,,2021-04-29
2480,300031,宝通科技,2021-04-24,,,,2021-04-24
2481,300046,台基股份,2021-04-24,,,,2021-04-24
2482,300061,旗天科技,2021-04-24,,,,2021-04-24
2483,300063,天龙集团,2021-04-24,2021-04-16,,,2021-04-16
2484,300067,安诺其,2021-04-24,,,,2021-04-24
2485,300069,金利华电,2021-04-24,2021-04-28,,,2021-04-28
2486,300078,思创智联,2021-04-24,2021-04-29,2021-04-30,,2021-04-30
2487,300095,华伍股份,2021-04-24,,,,2021-04-24
2488,300112,万讯自控,2021-04-24,,,,2021-04-24
2489,300126,锐奇股份,2021-04-24,,,,2021-04-24
2490,300158,振东制药,2021-04-24,,,,2021-04-24
2491,300162,雷曼光电,2021-04-24,,,,2021-04-24
