序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
1720,000790,华神科技,2020-04-17,,,,2020-04-17
1721,000799,酒鬼酒,2020-04-17,,,,2020-04-17
1722,000829,天音控股,2020-04-17,2020-04-30,,,2020-04-30
1723,000906,浙商中拓,2020-04-17,2020-04-29,,,2020-04-29
1724,000960,锡业股份,2020-04-17,,,,2020-04-17
1725,002003,伟星股份,2020-04-17,2020-04-29,,,2020-04-29
1726,002158,汉钟精机,2020-04-17,2020-04-30,,,2020-04-30
1727,002279,久其软件,2020-04-17,2020-04-25,,,2020-04-25
1728,002326,永太科技,2020-04-17,,,,2020-04-17
1729,002407,多氟多,2020-04-17,2020-04-24,,,2020-04-24
1730,002453,华软科技,2020-04-17,,,,2020-04-17
1731,002526,山东矿机,2020-04-17,,,,2020-04-17
1732,002628,成都路桥,2020-04-17,,,,2020-04-17
1733,002631,德尔未来,2020-04-17,2020-04-28,,,2020-04-28
1734,002923,润都股份,2020-04-17,,,,2020-04-17
1735,300070,碧水源,2020-04-17,2020-04-28,,,2020-04-28
1736,300251,光线传媒,2020-04-17,,,,2020-04-17
1737,300257,开山股份,2020-04-17,2020-04-29,,,2020-04-29
1738,300317,珈伟新能,2020-04-17,2020-04-28,,,2020-04-28
1739,300319,麦捷科技,2020-04-17,2020-04-28,,,2020-04-28
1740,300383,光环新网,2020-04-17,,,,2020-04-17
1741,300415,伊之密,2020-04-17,2020-04-29,,,2020-04-29
1742,300423,昇辉科技,2020-04-17,,,,2020-04-17
1743,300463,迈克生物,2020-04-17,,,,2020-04-17
1744,300464,星徽股份,2020-04-17,2020-04-28,2020-04-30,,2020-04-30
1745,300508,维宏股份,2020-04-17,,,,2020-04-17
1746,300548,长芯博创,2020-04-17,,,,2020-04-17
1747,300592,华凯易佰,2020-04-17,,,,2020-04-17
1748,300612,宣亚国际,2020-04-17,,,,2020-04-17
1749,300786,国林科技,2020-04-17,,,,2020-04-17
1750,300820,英杰电气,2020-04-17,,,,2020-04-17
1751,600015,华夏银行,2020-04-17,,,,2020-04-17
1752,600088,中视传媒,2020-04-17,,,,2020-04-17
1753,600136,ST明诚,2020-04-17,2020-04-30,,,2020-04-30
1754,600195,中牧股份,2020-04-17,2020-04-21,,,2020-04-21
1755,600229,城市传媒,2020-04-17,2020-04-28,,,2020-04-28
1756,600249,两面针,2020-04-17,,,,2020-04-17
1757,600273,嘉化能源,2020-04-17,,,,2020-04-17
1758,600325,华发股份,2020-04-17,,,,2020-04-17
1759,600330,天通股份,2020-04-17,,,,2020-04-17
1760,600366,宁波韵升,2020-04-17,,,,2020-04-17
1761,600549,厦门钨业,2020-04-17,,,,2020-04-17
1762,600572,康恩贝,2020-04-17,2020-04-28,,,2020-04-28
1763,600628,新世界,2020-04-17,,,,2020-04-17
1764,600674,川投能源,2020-04-17,2020-04-25,,,2020-04-25
1765,600682,南京新百,2020-04-17,2020-04-29,,,2020-04-29
1766,600686,金龙汽车,2020-04-17,2020-04-29,,,2020-04-29
1767,600790,轻纺城,2020-04-17,2020-04-29,,,2020-04-29
1768,600820,隧道股份,2020-04-17,,,,2020-04-17
1769,600847,万里股份,2020-04-17,2020-04-30,,,2020-04-30
1770,600897,厦门空港,2020-04-17,,,,2020-04-17
1771,601116,三江购物,2020-04-17,,,,2020-04-17
1772,601311,骆驼股份,2020-04-17,2020-04-28,,,2020-04-28
1773,601579,会稽山,2020-04-17,,,,2020-04-17
1774,603000,人民网,2020-04-17,,,,2020-04-17
1775,603131,上海沪工,2020-04-17,2020-04-29,,,2020-04-29
1776,603238,诺邦股份,2020-04-17,,,,2020-04-17
1777,603379,三美股份,2020-04-17,2020-04-25,,,2020-04-25
1778,603380,易德龙,2020-04-17,,,,2020-04-17
1779,603488,展鹏科技,2020-04-17,,,,2020-04-17
1780,603612,索通发展,2020-04-17,2020-04-28,,,2020-04-28
1781,603618,杭电股份,2020-04-17,2020-04-24,,,2020-04-24
1782,603637,镇海股份,2020-04-17,2020-04-10,,,2020-04-10
1783,603696,安记食品,2020-04-17,,,,2020-04-17
1784,603706,东方环宇,2020-04-17,,,,2020-04-17
1785,603711,香飘飘,2020-04-17,2020-04-25,,,2020-04-25
1786,603879,永悦科技,2020-04-17,,,,2020-04-17
1787,603886,元祖股份,2020-04-17,,,,2020-04-17
1788,603898,好莱客,2020-04-17,2020-04-22,,,2020-04-22
1789,603903,中持股份,2020-04-17,,,,2020-04-17
1790,603906,龙蟠科技,2020-04-17,2020-04-30,,,2020-04-30
1791,603926,铁流股份,2020-04-17,2020-04-24,,,2020-04-24
1792,688011,新光光电,2020-04-17,,,,2020-04-17
1793,688012,中微公司,2020-04-17,,,,2020-04-17
1794,688123,聚辰股份,2020-04-17,,,,2020-04-17
1795,688398,赛特新材,2020-04-17,,,,2020-04-17
1796,000042,中洲控股,2020-04-18,,2020-04-28,,2020-04-28
1797,000055,方大集团,2020-04-18,,,,2020-04-18
1798,000419,通程控股,2020-04-18,,,,2020-04-18
1799,000509,华塑控股,2020-04-18,2020-03-31,,,2020-03-31
1800,000529,广弘控股,2020-04-18,,,,2020-04-18
1801,000530,冰山冷热,2020-04-18,,,,2020-04-18
1802,000547,航天发展,2020-04-18,2020-04-30,,,2020-04-30
1803,000625,长安汽车,2020-04-18,2020-04-30,,,2020-04-30
1804,000753,漳州发展,2020-04-18,2020-04-29,,,2020-04-29
1805,000812,陕西金叶,2020-04-18,2020-04-29,,,2020-04-29
1806,000902,新洋丰,2020-04-18,2020-04-30,,,2020-04-30
1807,000936,华西股份,2020-04-18,2020-04-30,,,2020-04-30
1808,000977,浪潮信息,2020-04-18,,,,2020-04-18
1809,000985,大庆华科,2020-04-18,,,,2020-04-18
1810,000988,华工科技,2020-04-18,,,,2020-04-18
1811,002022,科华生物,2020-04-18,2020-04-29,,,2020-04-29
1812,002109,ST兴化,2020-04-18,,,,2020-04-18
1813,002199,*ST东晶,2020-04-18,,,,2020-04-18
1814,002222,福晶科技,2020-04-18,,,,2020-04-18
1815,002223,鱼跃医疗,2020-04-18,,,,2020-04-18
1816,002293,罗莱生活,2020-04-18,,,,2020-04-18
1817,002305,*ST南置,2020-04-18,2020-04-23,,,2020-04-23
1818,002322,理工能科,2020-04-18,2020-04-25,,,2020-04-25
1819,002643,万润股份,2020-04-18,,,,2020-04-18
1820,002675,东诚药业,2020-04-18,,,,2020-04-18
1821,002691,*ST冀凯,2020-04-18,2020-04-25,,,2020-04-25
1822,002732,燕塘乳业,2020-04-18,,,,2020-04-18
1823,002758,浙农股份,2020-04-18,,,,2020-04-18
1824,002832,比音勒芬,2020-04-18,,,,2020-04-18
1825,002843,泰嘉股份,2020-04-18,2020-04-28,,,2020-04-28
1826,300035,中科电气,2020-04-18,2020-04-21,,,2020-04-21
1827,300042,朗科科技,2020-04-18,,,,2020-04-18
1828,300045,华力创通,2020-04-18,2020-04-28,,,2020-04-28
1829,300177,中海达,2020-04-18,2020-04-25,,,2020-04-25
1830,300200,高盟新材,2020-04-18,2020-04-25,,,2020-04-25
1831,300228,富瑞特装,2020-04-18,,,,2020-04-18
1832,300241,瑞丰光电,2020-04-18,,,,2020-04-18
1833,300261,雅本化学,2020-04-18,2020-04-28,,,2020-04-28
1834,300265,通光线缆,2020-04-18,,,,2020-04-18
1835,300287,飞利信,2020-04-18,,,,2020-04-18
1836,300295,*ST三六五,2020-04-18,,,,2020-04-18
1837,300368,汇金股份,2020-04-18,2020-04-25,,,2020-04-25
1838,300373,扬杰科技,2020-04-18,,,,2020-04-18
1839,300412,迦南科技,2020-04-18,2020-04-29,,,2020-04-29
1840,300467,迅游科技,2020-04-18,2020-04-28,,,2020-04-28
1841,300500,启迪设计,2020-04-18,2020-04-21,,,2020-04-21
1842,300543,朗科智能,2020-04-18,,,,2020-04-18
1843,300616,尚品宅配,2020-04-18,,,,2020-04-18
1844,300624,万兴科技,2020-04-18,,,,2020-04-18
1845,300697,电工合金,2020-04-18,,,,2020-04-18
1846,300703,创源股份,2020-04-18,,,,2020-04-18
1847,300705,九典制药,2020-04-18,,,,2020-04-18
1848,300746,汉嘉数智,2020-04-18,,,,2020-04-18
1849,600020,中原高速,2020-04-18,2020-04-30,,,2020-04-30
1850,600039,四川路桥,2020-04-18,2020-04-30,,,2020-04-30
1851,600055,万东医疗,2020-04-18,2020-04-29,,,2020-04-29
1852,600059,古越龙山,2020-04-18,,,,2020-04-18
1853,600097,开创国际,2020-04-18,,,,2020-04-18
1854,600111,北方稀土,2020-04-18,2020-04-28,,,2020-04-28
1855,600129,太极集团,2020-04-18,2020-04-28,,,2020-04-28
1856,600132,重庆啤酒,2020-04-18,,,,2020-04-18
1857,600150,中国船舶,2020-04-18,,,,2020-04-18
1858,600168,武汉控股,2020-04-18,2020-04-30,2020-06-30,,2020-06-30
1859,600187,*ST国中,2020-04-18,,,,2020-04-18
1860,600198,大唐电信,2020-04-18,2020-04-29,,,2020-04-29
1861,600210,紫江企业,2020-04-18,2020-04-30,,,2020-04-30
1862,600307,酒钢宏兴,2020-04-18,2020-04-30,,,2020-04-30
1863,600318,新力金融,2020-04-18,,,,2020-04-18
1864,600333,长春燃气,2020-04-18,2020-04-28,,,2020-04-28
1865,600376,首开股份,2020-04-18,2020-04-30,,,2020-04-30
1866,600383,金地集团,2020-04-18,2020-04-23,,,2020-04-23
1867,600397,江钨装备,2020-04-18,2020-04-25,,,2020-04-25
1868,600408,安泰集团,2020-04-18,2020-04-29,,,2020-04-29
1869,600409,三友化工,2020-04-18,2020-04-25,,,2020-04-25
1870,600478,科力远,2020-04-18,2020-04-28,,,2020-04-28
1871,600496,精工钢构,2020-04-18,,,,2020-04-18
1872,600498,烽火通信,2020-04-18,2020-04-30,,,2020-04-30
1873,600499,科达制造,2020-04-18,2020-04-30,,,2020-04-30
1874,600505,西昌电力,2020-04-18,,,,2020-04-18
1875,600530,交大昂立,2020-04-18,2020-04-29,,,2020-04-29
1876,600571,信雅达,2020-04-18,,,,2020-04-18
1877,600590,泰豪科技,2020-04-18,2020-04-25,,,2020-04-25
1878,600639,浦东金桥,2020-04-18,,,,2020-04-18
1879,600678,ST金顶,2020-04-18,,,,2020-04-18
1880,600706,曲江文旅,2020-04-18,2020-04-28,,,2020-04-28
1881,600718,东软集团,2020-04-18,2020-04-30,,,2020-04-30
1882,600749,西藏旅游,2020-04-18,,,,2020-04-18
1883,600784,鲁银投资,2020-04-18,2020-04-29,,,2020-04-29
1884,600789,鲁抗医药,2020-04-18,,,,2020-04-18
1885,600793,宜宾纸业,2020-04-18,2020-04-30,,,2020-04-30
1886,600818,ST中路,2020-04-18,,,,2020-04-18
1887,600834,申通地铁,2020-04-18,,,,2020-04-18
1888,600839,四川长虹,2020-04-18,,,,2020-04-18
1889,600864,哈投股份,2020-04-18,2020-04-25,,,2020-04-25
1890,601086,国芳集团,2020-04-18,,,,2020-04-18
1891,601162,天风证券,2020-04-18,2020-04-28,,,2020-04-28
1892,601188,龙江交通,2020-04-18,2020-04-29,,,2020-04-29
1893,601798,蓝科高新,2020-04-18,,,,2020-04-18
1894,601799,星宇股份,2020-04-18,,,,2020-04-18
1895,601801,皖新传媒,2020-04-18,,,,2020-04-18
1896,601900,南方传媒,2020-04-18,2020-04-29,,,2020-04-29
1897,603027,千禾味业,2020-04-18,,,,2020-04-18
1898,603156,养元饮品,2020-04-18,,,,2020-04-18
1899,603189,*ST网达,2020-04-18,,,,2020-04-18
1900,603192,汇得科技,2020-04-18,,,,2020-04-18
1901,603313,梦百合,2020-04-18,2020-04-28,,,2020-04-28
1902,603322,超讯通信,2020-04-18,,,,2020-04-18
1903,603378,*ST亚士,2020-04-18,,,,2020-04-18
1904,603568,伟明环保,2020-04-18,2020-04-25,,,2020-04-25
1905,603638,艾迪精密,2020-04-18,,,,2020-04-18
1906,603683,晶华新材,2020-04-18,2020-04-28,,,2020-04-28
1907,603823,百合花,2020-04-18,,,,2020-04-18
1908,603869,ST智知,2020-04-18,2020-04-25,,,2020-04-25
1909,603901,永创智能,2020-04-18,,,,2020-04-18
1910,603968,醋化股份,2020-04-18,,,,2020-04-18
1911,000536,华映科技,2020-04-20,2020-04-28,,,2020-04-28
1912,000597,东北制药,2020-04-20,,,,2020-04-20
1913,000885,城发环境,2020-04-20,,,,2020-04-20
1914,002057,中钢天源,2020-04-20,,,,2020-04-20
1915,002132,恒星科技,2020-04-20,2020-04-25,,,2020-04-25
1916,002554,惠博普,2020-04-20,2020-04-28,,,2020-04-28
1917,002562,兄弟科技,2020-04-20,,,,2020-04-20
1918,002809,红墙股份,2020-04-20,,,,2020-04-20
1919,002956,西麦食品,2020-04-20,,,,2020-04-20
1920,002970,锐明技术,2020-04-20,,,,2020-04-20
1921,300012,华测检测,2020-04-20,2020-04-21,,,2020-04-21
1922,300014,亿纬锂能,2020-04-20,,,,2020-04-20
1923,300046,台基股份,2020-04-20,,,,2020-04-20
1924,300255,常山药业,2020-04-20,2020-04-28,,,2020-04-29
1925,300408,三环集团,2020-04-20,2020-03-24,,,2020-03-24
1926,300471,厚普股份,2020-04-20,,,,2020-04-20
1927,300573,兴齐眼药,2020-04-20,,,,2020-04-20
1928,300635,中达安,2020-04-20,2020-04-24,,,2020-04-24
1929,300644,南京聚隆,2020-04-20,,,,2020-04-20
1930,300798,锦鸡股份,2020-04-20,,,,2020-04-20
1931,300811,铂科新材,2020-04-20,,,,2020-04-20
1932,600182,S佳通,2020-04-20,,,,2020-04-20
1933,600751,海航科技,2020-04-20,,,,2020-04-20
1934,603258,电魂网络,2020-04-20,,,,2020-04-20
1935,603776,永安行,2020-04-20,,,,2020-04-20
1936,603995,甬金股份,2020-04-20,,,,2020-04-20
1937,688006,杭可科技,2020-04-20,2020-04-29,,,2020-04-29
1938,688020,方邦股份,2020-04-20,2020-04-30,,,2020-04-30
1939,688168,安博通,2020-04-20,,,,2020-04-20
1940,688178,万德斯,2020-04-20,,,,2020-04-20
1941,688188,柏楚电子,2020-04-20,2020-04-28,,,2020-04-28
1942,688268,华特气体,2020-04-20,2020-04-28,,,2020-04-28
1943,688357,建龙微纳,2020-04-20,,,,2020-04-20
1944,000020,深华发A,2020-04-21,2020-04-30,,,2020-04-30
1945,000058,深赛格,2020-04-21,2020-04-28,,,2020-04-28
1946,000070,特发信息,2020-04-21,2020-04-29,,,2020-04-29
1947,000581,威孚高科,2020-04-21,,,,2020-04-21
1948,000608,*ST阳光,2020-04-21,,,,2020-04-21
1949,000636,风华高科,2020-04-21,,,,2020-04-21
1950,000720,新能泰山,2020-04-21,,,,2020-04-21
1951,000751,锌业股份,2020-04-21,,,,2020-04-21
1952,000766,通化金马,2020-04-21,2020-04-29,,,2020-04-29
1953,000887,中鼎股份,2020-04-21,2020-04-29,2020-06-15,,2020-06-15
1954,000892,欢瑞世纪,2020-04-21,2020-04-30,,,2020-04-30
1955,000925,众合科技,2020-04-21,2020-04-30,,,2020-04-30
1956,002008,大族激光,2020-04-21,2020-04-30,,,2020-04-30
1957,002038,双鹭药业,2020-04-21,2020-04-29,,,2020-04-29
1958,002078,太阳纸业,2020-04-21,,,,2020-04-21
1959,002081,金螳螂,2020-04-21,2020-04-25,,,2020-04-25
1960,002101,广东鸿图,2020-04-21,2020-04-28,,,2020-04-28
1961,002102,ST能特,2020-04-21,2020-04-28,,,2020-04-28
1962,002111,威海广泰,2020-04-21,,,,2020-04-21
1963,002130,沃尔核材,2020-04-21,,,,2020-04-21
1964,002153,石基信息,2020-04-21,2020-04-29,,,2020-04-29
1965,002157,正邦科技,2020-04-21,,,,2020-04-21
1966,002192,融捷股份,2020-04-21,,,,2020-04-21
1967,002234,民和股份,2020-04-21,,,,2020-04-21
1968,002249,大洋电机,2020-04-21,2020-04-29,,,2020-04-29
1969,002282,博深股份,2020-04-21,,,,2020-04-21
1970,002289,*ST宇顺,2020-04-21,,,,2020-04-21
1971,002291,遥望科技,2020-04-21,2020-04-23,,,2020-04-23
1972,002311,海大集团,2020-04-21,,,,2020-04-21
1973,002390,信邦制药,2020-04-21,2020-04-30,,,2020-04-30
1974,002416,爱施德,2020-04-21,,,,2020-04-21
1975,002434,万里扬,2020-04-21,2020-04-29,,,2020-04-29
1976,002475,立讯精密,2020-04-21,,,,2020-04-21
1977,002489,浙江永强,2020-04-21,,,,2020-04-21
1978,002496,*ST辉丰,2020-04-21,2020-04-29,,,2020-04-29
1979,002513,蓝丰生化,2020-04-21,2020-04-28,,,2020-04-28
1980,002551,尚荣医疗,2020-04-21,2020-04-30,,,2020-04-30
1981,002559,亚威股份,2020-04-21,,,,2020-04-21
1982,002586,ST围海,2020-04-21,2020-04-28,2020-04-30,,2020-04-30
1983,002591,恒大高新,2020-04-21,2020-04-30,2020-05-26,,2020-05-26
1984,002600,领益智造,2020-04-21,2020-04-30,,,2020-04-30
1985,002630,*ST华西,2020-04-21,2020-04-28,2020-04-30,,2020-04-30
1986,002637,赞宇科技,2020-04-21,2020-04-30,,,2020-04-30
1987,002669,康达新材,2020-04-21,,,,2020-04-21
1988,002674,兴业科技,2020-04-21,,,,2020-04-21
1989,002709,天赐材料,2020-04-21,2020-04-28,,,2020-04-28
1990,002748,世龙实业,2020-04-21,,,,2020-04-21
1991,002766,索菱股份,2020-04-21,2020-04-30,2020-05-06,,2020-04-30
1992,002790,瑞尔特,2020-04-21,,,,2020-04-21
1993,002864,盘龙药业,2020-04-21,,,,2020-04-21
1994,002908,德生科技,2020-04-21,,,,2020-04-21
1995,002939,长城证券,2020-04-21,,,,2020-04-21
1996,300039,上海凯宝,2020-04-21,2020-04-27,,,2020-04-27
1997,300068,ST南都,2020-04-21,2020-04-29,,,2020-04-29
1998,300078,思创智联,2020-04-21,2020-04-30,,,2020-04-30
1999,300096,ST易联众,2020-04-21,2020-04-24,2020-04-29,,2020-04-29
2000,300102,乾照光电,2020-04-21,2020-04-29,,,2020-04-29
2001,300112,万讯自控,2020-04-21,,,,2020-04-21
2002,300122,智飞生物,2020-04-21,,,,2020-04-21
2003,300125,*ST聆达,2020-04-21,,,,2020-04-21
2004,300141,和顺电气,2020-04-21,2020-04-28,,,2020-04-28
2005,300145,南方泵业,2020-04-21,,,,2020-04-21
2006,300197,节能铁汉,2020-04-21,2020-04-28,2020-04-29,,2020-04-29
2007,300212,*ST易录,2020-04-21,,,,2020-04-21
2008,300243,瑞丰高材,2020-04-21,,,,2020-04-21
2009,300256,星星科技,2020-04-21,2020-04-29,,,2020-04-29
2010,300258,精锻科技,2020-04-21,,,,2020-04-21
2011,300284,苏交科,2020-04-21,,,,2020-04-21
2012,300329,海伦钢琴,2020-04-21,,,,2020-04-21
2013,300386,飞天诚信,2020-04-21,,,,2020-04-21
2014,300390,天华新能,2020-04-21,,,,2020-04-21
2015,300433,蓝思科技,2020-04-21,2020-04-28,,,2020-04-28
2016,300441,鲍斯股份,2020-04-21,2020-04-28,,,2020-04-28
2017,300492,华图山鼎,2020-04-21,,,,2020-04-21
2018,300514,友讯达,2020-04-21,,,,2020-04-21
2019,300515,三德科技,2020-04-21,,,,2020-04-21
2020,300519,新光药业,2020-04-21,,,,2020-04-21
2021,300551,古鳌科技,2020-04-21,,,,2020-04-21
2022,300560,中富通,2020-04-21,2020-04-28,,,2020-04-28
2023,300583,赛托生物,2020-04-21,2020-04-29,,,2020-04-29
2024,300585,奥联电子,2020-04-21,,,,2020-04-21
2025,300665,飞鹿股份,2020-04-21,,,,2020-04-21
2026,300668,杰恩股份,2020-04-21,,,,2020-04-21
2027,300695,兆丰股份,2020-04-21,,,,2020-04-21
2028,300718,长盛轴承,2020-04-21,,,,2020-04-21
2029,300723,一品红,2020-04-21,,,,2020-04-21
2030,300732,设研院,2020-04-21,,,,2020-04-21
2031,300737,科顺股份,2020-04-21,,,,2020-04-21
2032,300749,顶固集创,2020-04-21,,,,2020-04-21
2033,300768,迪普科技,2020-04-21,,,,2020-04-21
2034,300796,贝斯美,2020-04-21,,,,2020-04-21
2035,300805,电声股份,2020-04-21,,,,2020-04-21
2036,600053,*ST九鼎,2020-04-21,,,,2020-04-21
2037,600100,同方股份,2020-04-21,2020-04-29,,,2020-04-29
2038,600137,浪莎股份,2020-04-21,2020-04-30,,,2020-04-30
2039,600141,兴发集团,2020-04-21,2020-04-28,,,2020-04-28
2040,600177,雅戈尔,2020-04-21,2020-04-30,,,2020-04-30
2041,600217,中再资环,2020-04-21,,,,2020-04-21
2042,600243,*ST海华,2020-04-21,,,,2020-04-21
2043,600257,大湖股份,2020-04-21,2020-04-30,,,2020-04-30
2044,600258,首旅酒店,2020-04-21,,,,2020-04-21
2045,600262,北方股份,2020-04-21,,,,2020-04-21
2046,600305,恒顺醋业,2020-04-21,,,,2020-04-21
2047,600337,ST美克,2020-04-21,2020-04-29,,,2020-04-29
2048,600389,江山股份,2020-04-21,,,,2020-04-21
2049,600438,通威股份,2020-04-21,,,,2020-04-21
2050,600510,黑牡丹,2020-04-21,,,,2020-04-21
2051,600527,江南高纤,2020-04-21,,,,2020-04-21
2052,600529,山东药玻,2020-04-21,2020-04-28,,,2020-04-28
2053,600537,*ST亿晶,2020-04-21,,,,2020-04-21
2054,600556,天下秀,2020-04-21,2020-04-11,,,2020-04-11
2055,600575,淮河能源,2020-04-21,,,,2020-04-21
2056,600576,祥源文旅,2020-04-21,2020-04-28,,,2020-04-28
2057,600662,外服控股,2020-04-21,,,,2020-04-21
2058,600668,尖峰集团,2020-04-21,2020-04-28,,,2020-04-28
2059,600704,物产中大,2020-04-21,2020-04-28,,,2020-04-28
2060,600708,光明地产,2020-04-21,2020-04-30,,,2020-04-30
2061,600733,北汽蓝谷,2020-04-21,,,,2020-04-21
2062,600737,中粮糖业,2020-04-21,2020-04-28,,,2020-04-28
2063,600771,广誉远,2020-04-21,2020-04-30,,,2020-04-30
2064,600782,新钢股份,2020-04-21,,,,2020-04-21
2065,600815,厦工股份,2020-04-21,2020-04-28,,,2020-04-28
2066,600901,江苏金租,2020-04-21,2020-04-30,,,2020-04-30
2067,600903,贵州燃气,2020-04-21,,,,2020-04-21
2068,600959,江苏有线,2020-04-21,2020-04-28,,,2020-04-28
2069,600969,郴电国际,2020-04-21,,,,2020-04-21
2070,600995,南网储能,2020-04-21,,,,2020-04-21
2071,601002,晋亿实业,2020-04-21,,,,2020-04-21
2072,601137,博威合金,2020-04-21,,,,2020-04-21
2073,601218,吉鑫科技,2020-04-21,,,,2020-04-21
2074,601388,怡球资源,2020-04-21,2020-04-30,2020-06-23,,2020-06-23
2075,601567,三星电气,2020-04-21,2020-04-30,,,2020-04-30
2076,603011,合锻智能,2020-04-21,2020-04-30,2020-05-20,,2020-05-20
2077,603017,中衡设计,2020-04-21,2020-04-29,2020-04-30,,2020-04-30
2078,603023,威帝股份,2020-04-21,2020-04-28,,,2020-04-28
2079,603098,森特股份,2020-04-21,2020-04-30,,,2020-04-30
2080,603109,神驰机电,2020-04-21,,,,2020-04-21
2081,603123,翠微股份,2020-04-21,2020-04-29,,,2020-04-29
2082,603129,春风动力,2020-04-21,,,,2020-04-21
2083,603279,景津装备,2020-04-21,2020-04-30,,,2020-04-30
2084,603351,威尔药业,2020-04-21,,,,2020-04-21
2085,603533,掌阅科技,2020-04-21,2020-04-11,,,2020-04-11
2086,603556,海兴电力,2020-04-21,2020-04-28,,,2020-04-28
2087,603583,捷昌驱动,2020-04-21,,,,2020-04-21
2088,603608,天创时尚,2020-04-21,2020-04-28,,,2020-04-28
2089,603629,利通电子,2020-04-21,,,,2020-04-21
2090,603708,家家悦,2020-04-21,,,,2020-04-21
2091,603726,朗迪集团,2020-04-21,2020-04-30,,,2020-04-30
2092,603728,鸣志电器,2020-04-21,2020-04-30,,,2020-04-30
2093,603778,国晟科技,2020-04-21,2020-04-30,,,2020-04-30
2094,603818,曲美家居,2020-04-21,2020-04-30,,,2020-04-30
2095,603876,鼎胜新材,2020-04-21,2020-04-28,,,2020-04-28
2096,603877,太平鸟,2020-04-21,,,,2020-04-21
2097,688066,*ST航图,2020-04-21,,,,2020-04-21
2098,688078,龙软科技,2020-04-21,,,,2020-04-21
2099,688321,微芯生物,2020-04-21,,,,2020-04-21
2100,688369,致远互联,2020-04-21,,,,2020-04-21
2101,688389,普门科技,2020-04-21,2020-03-31,,,2020-03-31
2102,000599,青岛双星,2020-04-22,2020-04-30,,,2020-04-30
2103,000633,合金投资,2020-04-22,,,,2020-04-22
2104,000762,西藏矿业,2020-04-22,,,,2020-04-22
2105,002041,登海种业,2020-04-22,,,,2020-04-22
2106,002051,中工国际,2020-04-22,,,,2020-04-22
2107,002103,广博股份,2020-04-22,,,,2020-04-22
2108,002121,科陆电子,2020-04-22,2020-04-29,,,2020-04-29
2109,002230,科大讯飞,2020-04-22,,,,2020-04-22
2110,002376,新北洋,2020-04-22,,,,2020-04-22
2111,002451,摩恩电气,2020-04-22,,,,2020-04-22
2112,002479,富春环保,2020-04-22,2020-04-30,,,2020-04-30
2113,002556,辉隆股份,2020-04-22,2020-04-29,,,2020-04-29
2114,002686,亿利达,2020-04-22,,,,2020-04-22
2115,002689,ST远智,2020-04-22,,,,2020-04-22
2116,002698,博实股份,2020-04-22,,,,2020-04-22
2117,002787,华源控股,2020-04-22,,,,2020-04-22
2118,002799,环球印务,2020-04-22,2020-04-10,,,2020-04-10
2119,002808,*ST恒久,2020-04-22,,,,2020-04-22
2120,002816,*ST和科,2020-04-22,2020-04-30,,,2020-04-30
2121,002857,三晖电气,2020-04-22,,,,2020-04-22
2122,002973,侨银股份,2020-04-22,,,,2020-04-22
2123,002975,博杰股份,2020-04-22,,,,2020-04-22
2124,300053,航宇微,2020-04-22,2020-04-30,,,2020-04-30
2125,300085,银之杰,2020-04-22,2020-04-29,,,2020-04-29
2126,300095,华伍股份,2020-04-22,,,,2020-04-22
2127,300113,顺网科技,2020-04-22,2020-04-28,,,2020-04-28
2128,300144,宋城演艺,2020-04-22,2020-04-28,,,2020-04-28
2129,300245,ST天玑,2020-04-22,,,,2020-04-22
2130,300321,同大股份,2020-04-22,,,,2020-04-22
2131,300501,海顺新材,2020-04-22,,,,2020-04-22
2132,300507,苏奥传感,2020-04-22,,,,2020-04-22
2133,300533,冰川网络,2020-04-22,,,,2020-04-22
2134,300540,蜀道装备,2020-04-22,2020-04-30,,,2020-04-30
2135,300633,开立医疗,2020-04-22,,,,2020-04-22
2136,300694,蠡湖股份,2020-04-22,,,,2020-04-22
2137,300740,水羊股份,2020-04-22,,,,2020-04-22
2138,300756,金马游乐,2020-04-22,2020-04-29,,,2020-04-29
2139,300802,矩子科技,2020-04-22,,,,2020-04-22
2140,600072,中船科技,2020-04-22,,,,2020-04-22
2141,600079,ST人福,2020-04-22,2020-04-30,,,2020-04-30
2142,600155,华创云信,2020-04-22,,,,2020-04-22
2143,600363,联创光电,2020-04-22,2020-04-30,,,2020-04-30
2144,600405,动力源,2020-04-22,2020-04-29,,,2020-04-29
2145,600410,华胜天成,2020-04-22,,,,2020-04-22
2146,600551,时代出版,2020-04-22,,,,2020-04-22
2147,600699,均胜电子,2020-04-22,,,,2020-04-22
2148,600707,彩虹股份,2020-04-22,2020-04-30,,,2020-04-30
2149,600764,中国海防,2020-04-22,2020-04-29,,,2020-04-29
2150,600770,综艺股份,2020-04-22,,,,2020-04-22
2151,600881,亚泰集团,2020-04-22,2020-04-29,,,2020-04-29
2152,600928,西安银行,2020-04-22,,,,2020-04-22
2153,601216,君正集团,2020-04-22,,,,2020-04-22
2154,601339,百隆东方,2020-04-22,,,,2020-04-22
2155,601368,绿城水务,2020-04-22,,,,2020-04-22
2156,601606,长城军工,2020-04-22,2020-04-28,,,2020-04-28
2157,601615,明阳智能,2020-04-22,,,,2020-04-22
2158,603089,正裕工业,2020-04-22,,,,2020-04-22
2159,603096,新经典,2020-04-22,,,,2020-04-22
