序号,股票代码,股票简称,首次预约时间,一次变更日期,二次变更日期,三次变更日期,实际披露时间
2221,603703,盛洋科技,2023-04-21,,,,2023-04-21
2222,603776,永安行,2023-04-21,,,,2023-04-21
2223,603786,科博达,2023-04-21,,,,2023-04-21
2224,603788,宁波高发,2023-04-21,,,,2023-04-21
2225,603809,豪能股份,2023-04-21,,,,2023-04-21
2226,603822,ST嘉澳,2023-04-21,,,,2023-04-21
2227,603879,永悦科技,2023-04-21,2023-04-28,,,2023-04-28
2228,603887,城地香江,2023-04-21,2023-03-31,2023-04-21,,2023-04-21
2229,605007,五洲特纸,2023-04-21,,,,2023-04-21
2230,605068,明新旭腾,2023-04-21,,,,2023-04-21
2231,605098,行动教育,2023-04-21,,,,2023-04-21
2232,605128,上海沿浦,2023-04-21,,,,2023-04-21
2233,605158,华达新材,2023-04-21,,,,2023-04-21
2234,605259,绿田机械,2023-04-21,,,,2023-04-21
2235,605336,*ST帅电,2023-04-21,,,,2023-04-21
2236,688011,新光光电,2023-04-21,,,,2023-04-21
2237,688020,方邦股份,2023-04-21,,,,2023-04-21
2238,688060,云涌科技,2023-04-21,,,,2023-04-21
2239,688119,中钢洛耐,2023-04-21,,,,2023-04-21
2240,688132,邦彦技术,2023-04-21,2023-04-28,,,2023-04-28
2241,688143,长盈通,2023-04-21,,,,2023-04-21
2242,688151,华强科技,2023-04-21,,,,2023-04-21
2243,688162,巨一科技,2023-04-21,,,,2023-04-21
2244,688163,赛伦生物,2023-04-21,,,,2023-04-21
2245,688181,八亿时空,2023-04-21,,,,2023-04-21
2246,688211,中科微至,2023-04-21,,,,2023-04-21
2247,688270,ST臻镭,2023-04-21,,,,2023-04-21
2248,688281,华秦科技,2023-04-21,,,,2023-04-21
2249,688299,长阳科技,2023-04-21,,,,2023-04-21
2250,688317,之江生物,2023-04-21,,,,2023-04-21
2251,688325,赛微微电,2023-04-21,,,,2023-04-21
2252,688329,艾隆科技,2023-04-21,,,,2023-04-21
2253,688338,赛科希德,2023-04-21,,,,2023-04-21
2254,688362,甬矽电子,2023-04-21,,,,2023-04-21
2255,688372,伟测科技,2023-04-21,,,,2023-04-21
2256,688377,迪威尔,2023-04-21,,,,2023-04-21
2257,688393,安必平,2023-04-21,,,,2023-04-21
2258,688395,正弦电气,2023-04-21,,,,2023-04-21
2259,688403,汇成股份,2023-04-21,,,,2023-04-21
2260,688456,有研粉材,2023-04-21,,,,2023-04-21
2261,688518,联赢激光,2023-04-21,,,,2023-04-21
2262,688598,金博股份,2023-04-21,,,,2023-04-21
2263,688613,奥精医疗,2023-04-21,,,,2023-04-21
2264,688655,迅捷兴,2023-04-21,,,,2023-04-21
2265,688677,海泰新光,2023-04-21,,,,2023-04-21
2266,000008,神州高铁,2023-04-22,,,,2023-04-22
2267,000530,冰山冷热,2023-04-22,2023-04-26,,,2023-04-26
2268,000632,ST三木,2023-04-22,2023-04-29,,,2023-04-29
2269,000663,永安林业,2023-04-22,2023-03-16,,,2023-03-16
2270,000705,浙江震元,2023-04-22,,,,2023-04-22
2271,000809,和展能源,2023-04-22,2023-04-29,,,2023-04-29
2272,000821,ST京机,2023-04-22,,,,2023-04-22
2273,000823,超声电子,2023-04-22,,,,2023-04-22
2274,000825,太钢不锈,2023-04-22,,,,2023-04-22
2275,000885,城发环境,2023-04-22,,,,2023-04-22
2276,000906,浙商中拓,2023-04-22,,,,2023-04-22
2277,000948,南天信息,2023-04-22,,,,2023-04-22
2278,000985,大庆华科,2023-04-22,,,,2023-04-22
2279,000995,皇台酒业,2023-04-22,2023-04-29,,,2023-04-29
2280,000997,新大陆,2023-04-22,2023-04-29,,,2023-04-29
2281,001296,长江材料,2023-04-22,,,,2023-04-22
2282,002004,华邦健康,2023-04-22,2023-04-27,,,2023-04-27
2283,002011,盾安环境,2023-04-22,,,,2023-04-22
2284,002024,ST易购,2023-04-22,2023-04-29,,,2023-04-29
2285,002051,中工国际,2023-04-22,,,,2023-04-22
2286,002063,远光软件,2023-04-22,2023-03-31,,,2023-03-31
2287,002078,太阳纸业,2023-04-22,,,,2023-04-22
2288,002093,国脉科技,2023-04-22,,,,2023-04-22
2289,002103,广博股份,2023-04-22,,,,2023-04-22
2290,002123,梦网科技,2023-04-22,2023-04-18,,,2023-04-18
2291,002132,恒星科技,2023-04-22,,,,2023-04-22
2292,002133,广宇集团,2023-04-22,,,,2023-04-22
2293,002199,*ST东晶,2023-04-22,,,,2023-04-22
2294,002214,*ST大立,2023-04-22,,,,2023-04-22
2295,002218,拓日新能,2023-04-22,,,,2023-04-22
2296,002222,福晶科技,2023-04-22,,,,2023-04-22
2297,002250,联化科技,2023-04-22,,,,2023-04-22
2298,002301,齐心集团,2023-04-22,,,,2023-04-22
2299,002309,中利集团,2023-04-22,,,,2023-04-22
2300,002322,理工能科,2023-04-22,2023-04-27,,,2023-04-27
2301,002327,富安娜,2023-04-22,,,,2023-04-22
2302,002376,新北洋,2023-04-22,,,,2023-04-22
2303,002405,四维图新,2023-04-22,,,,2023-04-22
2304,002441,众业达,2023-04-22,,,,2023-04-22
2305,002443,金洲管道,2023-04-22,,,,2023-04-22
2306,002444,巨星科技,2023-04-22,,,,2023-04-22
2307,002513,蓝丰生化,2023-04-22,2023-04-27,,,2023-04-27
2308,002524,光正眼科,2023-04-22,2023-04-27,,,2023-04-27
2309,002544,普天科技,2023-04-22,,,,2023-04-22
2310,002555,三七互娱,2023-04-22,2023-04-28,,,2023-04-28
2311,002676,顺威股份,2023-04-22,,,,2023-04-22
2312,002686,亿利达,2023-04-22,,,,2023-04-22
2313,002688,金河生物,2023-04-22,,,,2023-04-22
2314,002864,盘龙药业,2023-04-22,,,,2023-04-22
2315,002883,*ST中设,2023-04-22,,,,2023-04-22
2316,002885,京泉华,2023-04-22,,,,2023-04-22
2317,002931,锋龙股份,2023-04-22,,,,2023-04-22
2318,002963,豪尔赛,2023-04-22,,,,2023-04-22
2319,002988,豪美新材,2023-04-22,,,,2023-04-22
2320,003001,中岩大地,2023-04-22,,,,2023-04-22
2321,003025,思进智能,2023-04-22,,,,2023-04-22
2322,300008,天海防务,2023-04-22,,,,2023-04-22
2323,300018,中元股份,2023-04-22,,,,2023-04-22
2324,300022,吉峰科技,2023-04-22,,,,2023-04-22
2325,300027,ST华谊,2023-04-22,2023-04-28,,,2023-04-28
2326,300040,九洲集团,2023-04-22,,,,2023-04-22
2327,300043,星辉娱乐,2023-04-22,,,,2023-04-22
2328,300065,海兰信,2023-04-22,,,,2023-04-22
2329,300068,ST南都,2023-04-22,,,,2023-04-22
2330,300113,顺网科技,2023-04-22,,,,2023-04-22
2331,300118,东方日升,2023-04-22,,,,2023-04-22
2332,300126,锐奇股份,2023-04-22,,,,2023-04-22
2333,300147,*ST香雪,2023-04-22,,,,2023-04-22
2334,300164,通源石油,2023-04-22,,,,2023-04-22
2335,300173,ST福能,2023-04-22,,,,2023-04-22
2336,300191,潜能恒信,2023-04-22,,,,2023-04-22
2337,300201,海伦哲,2023-04-22,2023-03-22,,,2023-03-22
2338,300210,森远股份,2023-04-22,2023-04-27,,,2023-04-27
2339,300213,佳讯飞鸿,2023-04-22,,,,2023-04-22
2340,300220,金运激光,2023-04-22,2023-04-28,,,2023-04-28
2341,300222,科大智能,2023-04-22,,,,2023-04-22
2342,300231,银信科技,2023-04-22,2023-04-11,,,2023-04-11
2343,300237,ST美晨,2023-04-22,,,,2023-04-22
2344,300255,常山药业,2023-04-22,,,,2023-04-22
2345,300258,精锻科技,2023-04-22,,,,2023-04-22
2346,300268,*ST佳沃,2023-04-22,2023-04-07,,,2023-04-07
2347,300279,和晶科技,2023-04-22,,,,2023-04-22
2348,300287,飞利信,2023-04-22,,,,2023-04-22
2349,300303,聚飞光电,2023-04-22,,,,2023-04-22
2350,300321,同大股份,2023-04-22,,,,2023-04-22
2351,300324,旋极信息,2023-04-22,,,,2023-04-22
2352,300326,ST凯利,2023-04-22,,,,2023-04-22
2353,300339,润和软件,2023-04-22,,,,2023-04-22
2354,300342,天银机电,2023-04-22,,,,2023-04-22
2355,300343,ST联创,2023-04-22,,,,2023-04-22
2356,300345,华民股份,2023-04-22,2023-04-27,,,2023-04-27
2357,300351,永贵电器,2023-04-22,,,,2023-04-22
2358,300360,炬华科技,2023-04-22,,,,2023-04-22
2359,300381,溢多利,2023-04-22,,,,2023-04-22
2360,300383,光环新网,2023-04-22,,,,2023-04-22
2361,300402,宝色股份,2023-04-22,2023-04-26,,,2023-04-26
2362,300412,迦南科技,2023-04-22,2023-04-20,,,2023-04-20
2363,300413,芒果超媒,2023-04-22,,,,2023-04-22
2364,300423,昇辉科技,2023-04-22,,,,2023-04-22
2365,300425,中建环能,2023-04-22,,,,2023-04-22
2366,300435,中泰股份,2023-04-22,2023-04-08,,,2023-04-08
2367,300442,润泽科技,2023-04-22,,,,2023-04-22
2368,300468,四方精创,2023-04-22,,,,2023-04-22
2369,300490,华自科技,2023-04-22,,,,2023-04-22
2370,300507,苏奥传感,2023-04-22,,,,2023-04-22
2371,300530,领湃科技,2023-04-22,,,,2023-04-22
2372,300557,理工光科,2023-04-22,,,,2023-04-22
2373,300564,筑博设计,2023-04-22,2023-04-11,,,2023-04-11
2374,300578,会畅科技,2023-04-22,,,,2023-04-22
2375,300593,新雷能,2023-04-22,,,,2023-04-22
2376,300609,汇纳科技,2023-04-22,,,,2023-04-22
2377,300618,寒锐钴业,2023-04-22,,,,2023-04-22
2378,300625,三雄极光,2023-04-22,,,,2023-04-22
2379,300628,亿联网络,2023-04-22,,,,2023-04-22
2380,300632,光莆股份,2023-04-22,,,,2023-04-22
2381,300642,透景生命,2023-04-22,,,,2023-04-22
2382,300644,南京聚隆,2023-04-22,,,,2023-04-22
2383,300648,星云股份,2023-04-22,,,,2023-04-22
2384,300661,圣邦股份,2023-04-22,,,,2023-04-22
2385,300662,科锐国际,2023-04-22,,,,2023-04-22
2386,300715,凯伦股份,2023-04-22,2023-04-28,,,2023-04-28
2387,300730,科创信息,2023-04-22,,,,2023-04-22
2388,300738,奥飞数据,2023-04-22,,,,2023-04-22
2389,300757,罗博特科,2023-04-22,,,,2023-04-22
2390,300761,立华股份,2023-04-22,,,,2023-04-22
2391,300770,新媒股份,2023-04-22,,,,2023-04-22
2392,300781,因赛集团,2023-04-22,,,,2023-04-22
2393,300809,华辰装备,2023-04-22,,,,2023-04-22
2394,300833,浩洋股份,2023-04-22,,,,2023-04-22
2395,300849,锦盛新材,2023-04-22,,,,2023-04-22
2396,300861,美畅股份,2023-04-22,,,,2023-04-22
2397,300873,海晨股份,2023-04-22,,,,2023-04-22
2398,300884,狄耐克,2023-04-22,,,,2023-04-22
2399,300958,建工修复,2023-04-22,,,,2023-04-22
2400,300962,中金辐照,2023-04-22,,,,2023-04-22
2401,300978,东箭科技,2023-04-22,,,,2023-04-22
2402,300979,华利集团,2023-04-22,,,,2023-04-22
2403,301040,中环海陆,2023-04-22,,,,2023-04-22
2404,301047,义翘神州,2023-04-22,,,,2023-04-22
2405,301079,邵阳液压,2023-04-22,,,,2023-04-22
2406,301119,正强股份,2023-04-22,,,,2023-04-22
2407,301120,新特电气,2023-04-22,,,,2023-04-22
2408,301121,紫建电子,2023-04-22,,,,2023-04-22
2409,301126,达嘉维康,2023-04-22,,,,2023-04-22
2410,301128,强瑞技术,2023-04-22,,,,2023-04-22
2411,301230,泓博医药,2023-04-22,,,,2023-04-22
2412,301273,瑞晨环保,2023-04-22,2023-04-27,,,2023-04-27
2413,301331,恩威医药,2023-04-22,,,,2023-04-22
2414,600010,包钢股份,2023-04-22,,,,2023-04-22
2415,600025,华能水电,2023-04-22,,,,2023-04-22
2416,600076,康欣新材,2023-04-22,,,,2023-04-22
2417,600106,重庆路桥,2023-04-22,2023-04-29,,,2023-04-29
2418,600111,北方稀土,2023-04-22,,,,2023-04-22
2419,600149,廊坊发展,2023-04-22,,,,2023-04-22
2420,600159,大龙地产,2023-04-22,,,,2023-04-22
2421,600187,*ST国中,2023-04-22,2023-04-29,,,2023-04-29
2422,600195,中牧股份,2023-04-22,,,,2023-04-22
2423,600261,阳光照明,2023-04-22,,,,2023-04-22
2424,600276,恒瑞医药,2023-04-22,,,,2023-04-22
2425,600308,华泰股份,2023-04-22,,,,2023-04-22
2426,600336,澳柯玛,2023-04-22,,,,2023-04-22
2427,600345,长江通信,2023-04-22,,,,2023-04-22
2428,600378,昊华科技,2023-04-22,,,,2023-04-22
2429,600397,江钨装备,2023-04-22,,,,2023-04-22
2430,600498,烽火通信,2023-04-22,,,,2023-04-22
2431,600549,厦门钨业,2023-04-22,,,,2023-04-22
2432,600662,外服控股,2023-04-22,,,,2023-04-22
2433,600694,大商股份,2023-04-22,2023-04-01,,,2023-04-01
2434,600698,湖南天雁,2023-04-22,,,,2023-04-22
2435,600715,文投控股,2023-04-22,2023-04-29,,,2023-04-29
2436,600737,中粮糖业,2023-04-22,,,,2023-04-22
2437,600769,祥龙电业,2023-04-22,,,,2023-04-22
2438,600770,综艺股份,2023-04-22,,,,2023-04-22
2439,600815,厦工股份,2023-04-22,2023-04-28,,,2023-04-28
2440,600881,亚泰集团,2023-04-22,2023-04-27,2023-04-29,,2023-04-29
2441,600883,博闻科技,2023-04-22,,,,2023-04-22
2442,600916,中国黄金,2023-04-22,,,,2023-04-22
2443,600990,四创电子,2023-04-22,,,,2023-04-22
2444,601118,海南橡胶,2023-04-22,2023-04-28,,,2023-04-28
2445,601136,首创证券,2023-04-22,,,,2023-04-22
2446,601198,东兴证券,2023-04-22,2023-03-31,,,2023-03-31
2447,601233,桐昆股份,2023-04-22,,,,2023-04-22
2448,601360,三六零,2023-04-22,,,,2023-04-22
2449,601377,兴业证券,2023-04-22,,,,2023-04-22
2450,601801,皖新传媒,2023-04-22,,,,2023-04-22
2451,601928,凤凰传媒,2023-04-22,,,,2023-04-22
2452,601965,中国汽研,2023-04-22,,,,2023-04-22
2453,603053,成都燃气,2023-04-22,,,,2023-04-22
2454,603059,倍加洁,2023-04-22,2023-03-31,,,2023-03-31
2455,603139,康惠股份,2023-04-22,2023-04-29,,,2023-04-29
2456,603156,养元饮品,2023-04-22,,,,2023-04-22
2457,603165,荣晟环保,2023-04-22,,,,2023-04-22
2458,603235,天新药业,2023-04-22,,,,2023-04-22
2459,603326,我乐家居,2023-04-22,,,,2023-04-22
2460,603458,勘设股份,2023-04-22,,,,2023-04-22
2461,603507,振江股份,2023-04-22,,,,2023-04-22
2462,603533,掌阅科技,2023-04-22,,,,2023-04-22
2463,603568,伟明环保,2023-04-22,,,,2023-04-22
2464,603610,麒盛科技,2023-04-22,,,,2023-04-22
2465,603669,灵康药业,2023-04-22,,,,2023-04-22
2466,603698,航天工程,2023-04-22,,,,2023-04-22
2467,603699,纽威股份,2023-04-22,,,,2023-04-22
2468,603701,德宏股份,2023-04-22,,,,2023-04-22
2469,603727,博迈科,2023-04-22,,,,2023-04-22
2470,603787,新日股份,2023-04-22,2023-04-18,,,2023-04-18
2471,603869,ST智知,2023-04-22,2023-04-29,,,2023-04-29
2472,603903,中持股份,2023-04-22,,,,2023-04-22
2473,603936,博敏电子,2023-04-22,,,,2023-04-22
2474,603982,泉峰汽车,2023-04-22,,,,2023-04-22
2475,605305,中际联合,2023-04-22,,,,2023-04-22
2476,605358,立昂微,2023-04-22,,,,2023-04-22
2477,605499,东鹏饮料,2023-04-22,,,,2023-04-22
2478,688066,*ST航图,2023-04-22,,,,2023-04-22
2479,688076,ST诺泰,2023-04-22,,,,2023-04-22
2480,688121,卓然股份,2023-04-22,,,,2023-04-22
2481,688136,科兴制药,2023-04-22,,,,2023-04-22
2482,688186,广大特材,2023-04-22,,,,2023-04-22
2483,688223,晶科能源,2023-04-22,2023-04-29,,,2023-04-29
2484,688228,开普云,2023-04-22,,,,2023-04-22
2485,688266,泽璟制药,2023-04-22,,,,2023-04-22
2486,688286,敏芯股份,2023-04-22,,,,2023-04-22
2487,688313,仕佳光子,2023-04-22,,,,2023-04-22
2488,688321,微芯生物,2023-04-22,,,,2023-04-22
2489,688328,深科达,2023-04-22,,,,2023-04-22
2490,688381,帝奥微,2023-04-22,,,,2023-04-22
2491,688687,凯因科技,2023-04-22,,,,2023-04-22
2492,688778,厦钨新能,2023-04-22,,,,2023-04-22
2493,001316,润贝航科,2023-04-24,,,,2023-04-24
2494,002075,沙钢股份,2023-04-24,,,,2023-04-24
2495,002437,誉衡药业,2023-04-24,,,,2023-04-24
2496,002877,智能自控,2023-04-24,,,,2023-04-24
2497,300002,神州泰岳,2023-04-24,2023-04-27,,,2023-04-27
2498,300016,北陆药业,2023-04-24,,,,2023-04-24
2499,300029,*ST天龙,2023-04-24,,,,2023-04-24
2500,300063,天龙集团,2023-04-24,,,,2023-04-24
2501,300072,海新能科,2023-04-24,2023-04-07,,,2023-04-07
2502,300076,*ST宁视,2023-04-24,,,,2023-04-24
2503,300083,创世纪,2023-04-24,2023-04-26,,,2023-04-26
2504,300086,康芝药业,2023-04-24,,,,2023-04-24
2505,300091,*ST金灵,2023-04-24,2023-04-28,,,2023-04-28
2506,300094,国联水产,2023-04-24,2023-04-27,2023-04-29,,2023-04-29
2507,300095,华伍股份,2023-04-24,,,,2023-04-24
2508,300141,和顺电气,2023-04-24,,,,2023-04-24
2509,300148,天舟文化,2023-04-24,,,,2023-04-24
2510,300162,雷曼光电,2023-04-24,,,,2023-04-24
2511,300163,先锋新材,2023-04-24,,,,2023-04-24
2512,300183,东软载波,2023-04-24,,,,2023-04-24
2513,300192,科德教育,2023-04-24,,,,2023-04-24
2514,300272,开能健康,2023-04-24,2023-04-28,,,2023-04-28
2515,300292,吴通控股,2023-04-24,,,,2023-04-24
2516,300308,中际旭创,2023-04-24,,,,2023-04-24
2517,300368,汇金股份,2023-04-24,2023-04-27,,,2023-04-27
2518,300380,安硕信息,2023-04-24,,,,2023-04-24
2519,300408,三环集团,2023-04-24,,,,2023-04-24
2520,300419,ST浩丰,2023-04-24,2023-04-27,,,2023-04-27
2521,300433,蓝思科技,2023-04-24,,,,2023-04-24
2522,300455,航天智装,2023-04-24,,,,2023-04-24
2523,300464,星徽股份,2023-04-24,,,,2023-04-24
2524,300482,万孚生物,2023-04-24,2023-03-31,,,2023-03-31
2525,300486,东杰智能,2023-04-24,,,,2023-04-24
2526,300517,海波重科,2023-04-24,,,,2023-04-24
2527,300558,贝达药业,2023-04-24,,,,2023-04-24
2528,300567,精测电子,2023-04-24,,,,2023-04-24
2529,300601,康泰生物,2023-04-24,,,,2023-04-24
2530,300617,安靠智电,2023-04-24,,,,2023-04-24
2531,300627,华测导航,2023-04-24,2023-04-18,,,2023-04-18
2532,300636,同和药业,2023-04-24,,,,2023-04-24
2533,300638,广和通,2023-04-24,,,,2023-04-24
2534,300668,杰恩股份,2023-04-24,,,,2023-04-24
2535,300670,大烨智能,2023-04-24,2023-04-27,,,2023-04-27
2536,300718,长盛轴承,2023-04-24,,,,2023-04-24
2537,300725,药石科技,2023-04-24,2023-04-22,,,2023-04-22
2538,300736,百邦科技,2023-04-24,,,,2023-04-24
2539,300753,爱朋医疗,2023-04-24,,,,2023-04-24
2540,300762,上海瀚讯,2023-04-24,,,,2023-04-24
2541,300778,新城市,2023-04-24,2023-04-28,,,2023-04-28
2542,300825,阿尔特,2023-04-24,,,,2023-04-24
2543,300836,佰奥智能,2023-04-24,,,,2023-04-24
2544,300872,天阳科技,2023-04-24,,,,2023-04-24
2545,300902,国安达,2023-04-24,,,,2023-04-24
2546,300917,特发服务,2023-04-24,,,,2023-04-24
2547,300923,研奥股份,2023-04-24,,,,2023-04-24
2548,300955,嘉亨家化,2023-04-24,,,,2023-04-24
2549,300963,中洲特材,2023-04-24,,,,2023-04-24
2550,300964,本川智能,2023-04-24,,,,2023-04-24
2551,300970,华绿生物,2023-04-24,,,,2023-04-24
2552,300975,商络电子,2023-04-24,,,,2023-04-24
2553,300994,久祺股份,2023-04-24,,,,2023-04-24
2554,300998,宁波方正,2023-04-24,,,,2023-04-24
2555,301006,迈拓股份,2023-04-24,,,,2023-04-24
2556,301030,*ST仕净,2023-04-24,,,,2023-04-24
2557,301053,远信工业,2023-04-24,,,,2023-04-24
2558,301082,久盛电气,2023-04-24,,,,2023-04-22
2559,301085,亚康股份,2023-04-24,,,,2023-04-24
2560,301093,华兰股份,2023-04-24,,,,2023-04-24
2561,301102,兆讯传媒,2023-04-24,,,,2023-04-24
2562,301112,信邦智能,2023-04-24,,,,2023-04-24
2563,301115,联检科技,2023-04-24,,,,2023-04-24
2564,301151,冠龙节能,2023-04-24,,,,2023-04-22
2565,301159,三维天地,2023-04-24,2023-04-27,,,2023-04-27
2566,301163,宏德股份,2023-04-24,,,,2023-04-24
2567,301176,逸豪新材,2023-04-24,,,,2023-04-24
2568,301191,菲菱科思,2023-04-24,,,,2023-04-24
2569,301201,诚达药业,2023-04-24,,,,2023-04-24
2570,301209,联合化学,2023-04-24,,,,2023-04-24
2571,301218,华是科技,2023-04-24,,,,2023-04-24
2572,301220,亚香股份,2023-04-24,,,,2023-04-24
2573,301223,中荣股份,2023-04-24,,,,2023-04-24
2574,301227,森鹰窗业,2023-04-24,2023-04-25,,,2023-04-25
2575,301233,盛帮股份,2023-04-24,,,,2023-04-24
2576,301267,华厦眼科,2023-04-24,,,,2023-04-24
2577,301276,嘉曼服饰,2023-04-24,,,,2023-04-24
2578,301278,快可电子,2023-04-24,,,,2023-04-24
2579,301303,真兰仪表,2023-04-24,,,,2023-04-24
2580,301366,一博科技,2023-04-24,,,,2023-04-24
2581,301379,天山电子,2023-04-24,2023-04-28,,,2023-04-28
2582,301388,欣灵电气,2023-04-24,,,,2023-04-24
2583,301419,阿莱德,2023-04-24,,,,2023-04-24
2584,603757,大元泵业,2023-04-24,,,,2023-04-24
2585,603766,隆鑫通用,2023-04-24,,,,2023-04-24
2586,688049,炬芯科技,2023-04-24,,,,2023-04-24
2587,688052,纳芯微,2023-04-24,,,,2023-04-24
2588,688793,倍轻松,2023-04-24,,,,2023-04-24
2589,000017,深中华A,2023-04-25,,,,2023-04-25
2590,000020,深华发A,2023-04-25,,,,2023-04-25
2591,000430,ST张家界,2023-04-25,,,,2023-04-25
2592,000498,山东路桥,2023-04-25,,,,2023-04-25
2593,000526,学大教育,2023-04-25,,,,2023-04-25
2594,000557,西部创业,2023-04-25,,,,2023-04-25
2595,000572,海马汽车,2023-04-25,2023-04-29,,,2023-04-29
2596,000589,贵州轮胎,2023-04-25,,,,2023-04-25
2597,000592,平潭发展,2023-04-25,,,,2023-04-25
2598,000626,远大控股,2023-04-25,,,,2023-04-25
2599,000635,英力特,2023-04-25,,,,2023-04-25
2600,000683,博源化工,2023-04-25,2023-03-31,,,2023-03-31
2601,000688,国城矿业,2023-04-25,,,,2023-04-25
2602,000692,惠天热电,2023-04-25,,,,2023-04-25
2603,000700,模塑科技,2023-04-25,,,,2023-04-25
2604,000720,新能泰山,2023-04-25,,,,2023-04-25
2605,000731,四川美丰,2023-04-25,,,,2023-04-25
2606,000819,岳阳兴长,2023-04-25,2023-03-21,2023-04-07,,2023-04-07
2607,000838,*ST发展,2023-04-25,,,,2023-04-25
2608,000863,三湘印象,2023-04-25,,,,2023-04-25
2609,000868,安凯客车,2023-04-25,,,,2023-04-25
2610,000899,赣能股份,2023-04-25,,,,2023-04-25
2611,000925,众合科技,2023-04-25,,,,2023-04-25
2612,000967,盈峰环境,2023-04-25,,,,2023-04-25
2613,000983,山西焦煤,2023-04-25,,,,2023-04-25
2614,001211,双枪科技,2023-04-25,,,,2023-04-25
2615,001222,源飞宠物,2023-04-25,,,,2023-04-25
2616,001255,博菲电气,2023-04-25,,,,2023-04-25
2617,001311,多利科技,2023-04-25,,,,2023-04-25
2618,001323,慕思股份,2023-04-25,,,,2023-04-25
2619,001333,光华股份,2023-04-25,,,,2023-04-25
2620,002010,传化智联,2023-04-25,,,,2023-04-25
2621,002026,山东威达,2023-04-25,,,,2023-04-25
2622,002036,联创电子,2023-04-25,,,,2023-04-25
2623,002041,登海种业,2023-04-25,,,,2023-04-25
2624,002044,美年健康,2023-04-25,,,,2023-04-25
2625,002047,*ST宝鹰,2023-04-25,,,,2023-04-25
2626,002099,海翔药业,2023-04-25,,,,2023-04-25
2627,002101,广东鸿图,2023-04-25,,,,2023-04-25
2628,002125,湘潭电化,2023-04-25,,,,2023-04-25
2629,002135,东南网架,2023-04-25,,,,2023-04-25
2630,002137,实益达,2023-04-25,,,,2023-04-25
2631,002167,东方锆业,2023-04-25,2023-04-18,,,2023-04-18
2632,002176,江特电机,2023-04-25,,,,2023-04-25
2633,002193,ST如意,2023-04-25,2023-04-29,,,2023-04-29
2634,002203,海亮股份,2023-04-25,,,,2023-04-25
2635,002208,合肥城建,2023-04-25,,,,2023-04-25
2636,002216,三全食品,2023-04-25,,,,2023-04-25
2637,002241,歌尔股份,2023-04-25,2023-04-18,,,2023-04-18
2638,002245,蔚蓝锂芯,2023-04-25,,,,2023-04-25
2639,002249,大洋电机,2023-04-25,,,,2023-04-25
2640,002252,上海莱士,2023-04-25,,,,2023-04-25
2641,002265,建设工业,2023-04-25,,,,2023-04-25
2642,002282,博深股份,2023-04-25,2023-04-28,,,2023-04-28
2643,002291,遥望科技,2023-04-25,2023-04-29,,,2023-04-29
2644,002311,海大集团,2023-04-25,,,,2023-04-25
2645,002329,皇氏集团,2023-04-25,,,,2023-04-25
2646,002347,泰尔股份,2023-04-25,,,,2023-04-25
2647,002360,ST同德,2023-04-25,,,,2023-04-25
2648,002370,亚太药业,2023-04-25,,,,2023-04-25
2649,002382,蓝帆医疗,2023-04-25,2023-04-29,,,2023-04-29
2650,002394,联发股份,2023-04-25,,,,2023-04-25
2651,002406,远东传动,2023-04-25,,,,2023-04-25
2652,002434,万里扬,2023-04-25,,,,2023-04-25
2653,002452,长高电新,2023-04-25,,,,2023-04-25
2654,002453,华软科技,2023-04-25,2023-04-28,,,2023-04-28
2655,002515,金字火腿,2023-04-25,,,,2023-04-25
2656,002540,亚太科技,2023-04-25,,,,2023-04-25
2657,002547,*ST春兴,2023-04-25,2023-04-28,,,2023-04-28
2658,002559,亚威股份,2023-04-25,,,,2023-04-25
2659,002580,圣阳股份,2023-04-25,,,,2023-04-25
2660,002599,盛通股份,2023-04-25,,,,2023-04-25
2661,002615,哈尔斯,2023-04-25,,,,2023-04-25
2662,002627,三峡旅游,2023-04-25,,,,2023-04-25
2663,002632,道明光学,2023-04-25,,,,2023-04-25
2664,002674,兴业科技,2023-04-25,,,,2023-04-25
2665,002682,龙洲股份,2023-04-25,,,,2023-04-25
2666,002692,远程股份,2023-04-25,,,,2023-04-25
2667,002709,天赐材料,2023-04-25,2023-04-11,,,2023-04-11
2668,002746,仙坛股份,2023-04-25,,,,2023-04-25
2669,002778,中晟高科,2023-04-25,,,,2023-04-25
2670,002798,帝欧水华,2023-04-25,,,,2023-04-25
2671,002823,凯中精密,2023-04-25,,,,2023-04-25
2672,002824,和胜股份,2023-04-25,,,,2023-04-25
2673,002825,纳尔股份,2023-04-25,,,,2023-04-25
2674,002848,*ST高斯,2023-04-25,,,,2023-04-25
2675,002869,金溢科技,2023-04-25,,,,2023-04-25
2676,002889,东方嘉盛,2023-04-25,,,,2023-04-25
2677,002890,弘宇股份,2023-04-25,,,,2023-04-25
2678,002915,中欣氟材,2023-04-25,,,,2023-04-25
2679,002965,祥鑫科技,2023-04-25,,,,2023-04-25
2680,002966,苏州银行,2023-04-25,,,,2023-04-25
2681,002979,雷赛智能,2023-04-25,,,,2023-04-25
2682,002981,朝阳科技,2023-04-25,,,,2023-04-25
2683,002997,瑞鹄模具,2023-04-25,,,,2023-04-25
2684,003007,直真科技,2023-04-25,,,,2023-04-25
2685,003011,海象新材,2023-04-25,,,,2023-04-25
