symbol,fiscal_year,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice
002389,2023,1,1,0,-47.25,-46.8,0.165,2024-01-31,2024-01-31
002390,2019,1,0,0,118.895,118.895,245000000.0,2019-10-25,2019-10-25
002390,2020,1,1,0,-30.0,-28.5,0.105,2020-10-28,2020-10-28
002390,2021,1,0,0,47.5,94.5,0.155,2022-01-25,2022-01-25
002391,2023,1,1,0,-63.79,-62.2025,0.145,2024-01-31,2024-01-31
002392,2023,1,0,0,58.825,69.4375,0.34,2024-01-30,2024-01-30
002393,2020,1,1,1,-80.0,-80.0,0.205,2020-12-30,2020-12-30
002393,2021,1,0,0,1350.91,3152.3875,0.685,2022-01-22,2022-01-22
002393,2023,1,0,0,23.3,153.925,1.95,2024-01-18,2024-01-18
002394,2021,1,1,0,-62.815,-47.635,0.535,2022-01-26,2022-01-26
002395,2019,1,0,0,55.0,55.0,34470800.0,2019-10-25,2019-10-25
002395,2022,1,1,1,-191.515,-188.83999999999997,-45300000.0,2023-01-31,2023-01-31
002395,2023,1,0,0,193.79,211.7975,0.22,2024-01-23,2024-01-23
002396,2019,1,0,0,5.0,5.0,610367450.0,2020-01-22,2020-01-22
002397,2021,1,1,1,-445.055,-410.2825,-155000000.0,2022-04-27,2022-04-27
002397,2022,1,1,1,-115.925,-115.3925,-345000000.0,2023-01-31,2023-01-31
002397,2023,1,0,0,101.57,102.85,0.025,2024-01-31,2024-01-31
002398,2019,1,0,0,55.0,55.0,386147600.0,2019-10-22,2019-10-22
002398,2020,1,0,0,0.0,0.0,0.58,2021-01-30,2021-01-30
002399,2019,1,0,0,68.775,68.775,1040000000.0,2020-01-23,2020-01-23
002399,2021,1,1,0,-89.35,-68.495,0.23425,2022-01-29,2022-01-29
002399,2022,1,0,0,188.635,441.61,0.47365,2023-01-31,2023-01-31
002399,2023,1,1,1,-208.035,-206.3075,-785500000.0,2024-01-31,2024-01-31
002400,2020,1,1,1,-1058.13,-581.63,-940610000.0,2021-01-29,2021-01-29
002400,2021,1,0,0,106.19,111.945,0.0945,2022-01-28,2022-01-28
002401,2020,1,0,0,79.7,79.85,0.60965,2020-10-28,2020-10-28
002403,2020,1,1,1,-290.0,-108.33333333333333,-179983950.0,2021-01-30,2021-01-30
002403,2021,1,1,1,-165.0,-32.5,-101118100.0,2022-01-29,2022-01-29
002403,2022,1,1,1,-14.0,19.666666666666668,-79695450.0,2023-01-31,2023-01-31
002403,2023,1,1,1,-296.0,-182.5,-333284850.0,2024-01-31,2024-01-31
002404,2022,1,0,0,55.0,65.0,0.405,2023-01-31,2023-01-31
002405,2020,1,1,1,-184.795,-94.07499999999999,-297618750.0,2021-01-30,2021-01-30
002405,2021,1,0,0,39.685,88.02875,0.05245,2022-01-17,2022-01-17
002405,2022,1,1,1,-636.245,-330.46166666666664,-323058800.0,2023-01-19,2023-01-19
002405,2023,1,1,1,-236.425,-155.44000000000003,-1181430450.0,2024-01-30,2024-01-30
002406,2022,1,1,1,-77.89,-75.005,0.105,2023-01-20,2023-01-20
002407,2019,1,1,1,-699.27,-699.27,-395000000.0,2020-01-22,2020-01-22
002407,2020,1,0,0,110.0,110.0475,0.061,2020-10-26,2020-10-26
002407,2021,1,0,0,873.53,1703.0324999999998,1.73,2022-01-20,2022-01-20
002407,2022,1,0,0,49.735,53.457499999999996,2.65,2023-01-30,2023-01-30
002407,2023,1,1,1,-72.515,-71.1125,0.54,2023-11-29,2023-11-29
002408,2020,1,0,0,65.0,70.0,0.575,2021-01-30,2021-01-30
002408,2021,1,0,0,153.5,153.5,0.87,2022-01-22,2022-01-22
002408,2022,1,1,1,-70.0,-70.0,0.26,2023-01-20,2023-01-20
002408,2023,1,1,1,-157.5,-38.41,-364432950.0,2024-01-31,2024-01-31
002409,2019,1,0,0,91.875,91.875,255000000.0,2019-10-31,2019-10-31
002409,2020,1,0,0,55.465,55.4725,0.983,2021-01-07,2021-01-07
002409,2022,1,0,0,65.795,65.9425,1.16615,2023-01-20,2023-01-20
002410,2021,1,0,0,104.305,109.45750000000001,0.57555,2022-01-28,2022-01-28
002410,2023,1,1,1,-95.105,-91.86250000000001,0.0667,2024-01-30,2024-01-30
002413,2021,1,1,1,-537.455,-242.635,-287500000.0,2022-01-29,2022-01-29
002413,2022,1,1,1,-263.44,-163.18833333333333,-905000000.0,2023-01-31,2023-01-31
002413,2023,1,1,1,-1.01,25.60666666666667,-640000000.0,2024-01-31,2024-01-31
002414,2019,1,0,0,75.0,75.0,231124950.0,2019-10-29,2019-10-29
002414,2020,1,0,0,355.0,355.0,0.63065,2020-10-28,2020-10-28
002414,2022,1,1,0,-55.0,-55.0,0.15245,2023-01-31,2023-01-31
002414,2023,1,1,1,-91.075,-85.575,0.0234,2024-01-31,2024-01-31
002415,2019,1,0,0,12.5,12.5,,2019-10-19,2019-10-19
002416,2019,1,0,0,472.085,472.085,345000000.0,2019-10-26,2019-10-26
002416,2020,1,0,0,108.045,108.045,0.57695,2021-01-04,2021-01-04
002416,2021,1,0,0,21.89,34.5375,0.8319,2022-01-18,2022-01-18
002418,2019,1,1,1,67.395,67.395,-400000000.0,2020-01-22,2020-01-22
002418,2020,1,1,1,15.06,607.73875,-137500000.0,2021-01-30,2021-01-30
002418,2021,1,1,1,75.14,80.755,-20500000.0,2022-04-02,2022-04-02
002418,2022,1,1,0,-59.885,83.825,0.0135,2023-01-31,2023-01-31
002418,2023,1,1,0,-48.38,-4.41,0.022,2024-01-30,2024-01-30
002419,2020,1,1,1,-94.915,-82.4825,0.21445,2021-01-30,2021-01-30
002419,2023,1,0,0,87.355,126.8425,0.1925,2024-01-23,2024-01-23
002420,2019,1,0,0,118.435,118.435,150000000.0,2020-01-22,2020-01-22
002420,2020,1,1,0,-55.27,35.83,0.14965,2021-01-30,2021-01-30
002420,2023,1,1,1,-1888.0,-1223.5,-205000000.0,2024-01-30,2024-01-30
002421,2019,1,1,1,-246.47,-246.47,-317500000.0,2020-01-31,2020-01-31
002421,2020,1,0,0,190.0,190.0,0.1619,2020-10-24,2020-10-24
002421,2021,1,1,1,-286.34,-272.86,-532500000.0,2022-01-29,2022-01-29
002421,2022,1,0,0,133.895,137.96,0.1096,2023-01-31,2023-01-31
002422,2020,1,1,0,-10.435,-10.435,0.585,2021-01-08,2021-01-08
002422,2022,1,0,0,50.56,52.14,1.185,2023-01-30,2023-01-30
002422,2023,1,0,0,43.685,44.475,1.68,2024-01-16,2024-01-16
002423,2019,1,0,0,681.165,681.165,655000000.0,2020-01-21,2020-01-21
002423,2020,1,0,0,58.695,63.91,0.4492,2021-01-30,2021-01-30
002423,2022,1,1,0,-58.5,-58.5,0.2474,2023-01-31,2023-01-31
002423,2023,1,0,0,71.59,71.6425,0.44485,2024-01-20,2024-01-20
002424,2022,1,0,0,48.945,59.8775,0.13,2023-01-31,2023-01-31
002425,2022,1,1,1,-1167.34,-641.9466666666666,-870000000.0,2023-01-20,2023-01-20
002425,2023,1,1,1,-23.525,-19.7825,-810000000.0,2024-01-31,2024-01-31
002426,2019,1,1,1,-363.53,-363.53,-3350000000.0,2020-01-23,2020-01-23
002426,2020,1,0,0,112.705,112.705,0.1133,2021-01-16,2021-01-16
002426,2021,1,1,1,-753.665,-420.6975,-475000000.0,2022-01-29,2022-01-29
002426,2022,1,1,1,-770.775,-357.5775,-260000000.0,2023-04-06,2023-04-06
002426,2023,1,1,1,-1147.08,-528.4283333333333,-850000000.0,2024-01-31,2024-01-31
002427,2019,1,0,0,105.735,105.735,60000000.0,2020-01-21,2020-01-21
002427,2020,1,1,1,-1269.095,-445.0816666666667,-715000000.0,2021-01-30,2021-01-30
002427,2021,1,1,1,-104.62,-55.27333333333333,-1350000000.0,2022-01-22,2022-01-22
002427,2022,1,1,1,-15.255,49.23333333333334,-965000000.0,2023-01-19,2023-01-19
002427,2023,1,1,1,-116.915,-8.050000000000002,-100000000.0,2024-01-31,2024-01-31
002428,2019,1,1,1,-738.0,-738.0,-55000000.0,2020-01-23,2020-01-23
002428,2020,1,0,0,62.5,99.88999999999999,0.035,2021-01-29,2021-01-29
002428,2022,1,1,1,-515.415,-197.28,-88000000.0,2023-01-31,2023-01-31
002428,2023,1,1,1,24.86,65.7825,-18000000.0,2024-01-31,2024-01-31
002429,2019,1,0,0,150.0,150.0,1113461950.0,2020-02-03,2020-02-03
002429,2020,1,0,0,50.0,67.5,0.375,2021-01-26,2021-01-26
002429,2021,1,1,1,-96.635,-90.3175,0.06,2022-03-01,2022-03-01
002429,2022,1,0,0,209.305,561.9350000000001,0.225,2023-01-16,2023-01-16
002429,2023,1,0,0,43.99,52.635000000000005,0.365,2024-01-25,2024-01-25
002430,2020,1,0,0,34.85,34.925,0.89,2020-10-30,2020-10-30
002430,2021,1,0,0,45.285,47.8375,1.27,2022-01-15,2022-01-15
002431,2019,1,1,1,-1738.47,-1738.47,-822500000.0,2020-01-23,2020-01-23
002431,2020,1,1,1,78.02,87.64833333333333,-238620000.0,2021-01-30,2021-01-30
002431,2021,1,1,1,-1456.175,-517.195,-600000000.0,2022-01-29,2022-01-29
002431,2022,1,1,1,-1.135,20.706666666666667,-500000000.0,2023-01-31,2023-01-31
002431,2023,1,1,1,-14.325,23.490000000000002,-790000000.0,2024-01-31,2024-03-15
002432,2019,1,0,0,451.755,451.755,70000000.0,2020-01-14,2020-01-14
002432,2020,1,0,0,213.77,256.285,0.61225,2021-01-30,2021-01-30
002432,2021,1,0,0,304.07,318.6825,2.3099,2022-01-20,2022-01-20
002432,2022,1,0,0,1770.925,1875.01,37.2641,2023-01-20,2023-01-20
002432,2023,1,1,1,-93.89,-93.2025,2.57445,2024-01-30,2024-01-30
002434,2020,1,0,0,65.0,65.0,660546000.0,2021-01-14,2021-01-14
002434,2021,1,1,1,-261.94,-156.40333333333334,-725000000.0,2022-01-29,2022-01-29
002434,2022,1,0,0,121.355,134.09,0.265,2023-01-14,2023-01-14
002436,2020,1,0,0,83.27,83.27,0.36,2021-01-09,2021-01-09
002436,2022,1,1,0,-35.7,-26.82,0.325,2023-01-31,2023-01-31
002436,2023,1,1,1,-87.615,-72.405,0.13,2024-01-27,2024-01-27
002437,2019,1,1,1,-2085.805,-2085.805,-2500000000.0,2020-01-31,2020-01-31
002437,2020,1,1,1,-388.8,-56.43625000000001,-320000000.0,2021-01-30,2021-01-30
002437,2021,1,1,1,-87.5,2.9724999999999966,-20000000.0,2022-01-29,2022-01-29
002437,2022,1,1,1,-1037.495,-890.67,-300000000.0,2023-01-11,2023-01-11
002437,2023,1,0,0,115.6,145.5575,0.1001,2024-01-31,2024-01-31
002438,2019,1,0,0,75.0,75.0,180852350.0,2020-01-16,2020-01-16
002438,2021,1,0,0,26.0,27.7875,0.52,2022-01-29,2022-01-29
002438,2022,1,1,0,-8.1,-7.3275,0.465,2023-01-31,2023-01-31
002438,2023,1,0,0,17.5,17.5,0.525,2024-02-01,2024-02-01
002439,2021,1,0,0,10.07,14.683333333333332,0.95,2022-01-27,2022-01-27
002440,2023,1,1,1,-126.655,-98.195,-49900000.0,2024-01-31,2024-01-31
002441,2021,1,0,0,22.5,42.5,0.78,2022-01-25,2022-01-25
002442,2019,1,1,1,-88.7,-88.7,15000000.0,2020-01-23,2020-01-23
002442,2020,1,0,0,206.95,369.45500000000004,0.12295,2021-01-29,2021-01-29
002442,2021,1,0,0,109.8,166.4525,0.33855,2022-01-28,2022-01-28
002443,2020,1,0,0,104.72,104.86,1.085,2020-10-23,2020-10-23
002444,2019,1,0,0,32.5,32.5,950024350.0,2020-01-21,2020-01-21
002444,2020,1,0,0,45.0,46.3875,1.22,2021-01-26,2021-01-26
002444,2021,1,0,0,-4.69,10.5875,1.2,2022-01-15,2022-01-15
002444,2023,1,0,0,20.305,21.79,1.465,2024-01-20,2024-01-20
002445,2019,1,1,1,-170.57,-73.365,-1600000000.0,2020-01-23,2020-01-23
002445,2020,1,1,1,-37.245,139.79874999999998,-725000000.0,2021-01-30,2021-01-30
002445,2021,1,1,1,71.0,74.75,-130000000.0,2022-01-29,2022-01-29
002445,2022,1,1,1,-85.035,32.182500000000005,0.0125,2023-01-31,2023-01-31
002445,2023,1,0,0,21.375,195.1475,0.0545,2024-01-24,2024-01-24
002446,2019,1,1,1,-595.33,-595.33,-600000000.0,2020-01-31,2020-01-31
002446,2020,1,0,0,126.44,127.1,0.23,2020-10-29,2020-10-29
002446,2021,1,1,1,-1107.755,-665.4275,-223000000.0,2022-01-22,2022-01-22
002446,2022,1,0,0,199.65,208.7475,0.275,2023-01-07,2023-01-07
002446,2023,1,1,1,-89.4,-84.85,0.055,2024-01-26,2024-01-26
002448,2019,1,1,0,-65.0,-65.0,98483950.0,2020-01-11,2020-01-11
002448,2020,1,0,0,28.525,54.2625,0.26,2021-01-29,2021-01-29
002448,2023,1,0,0,94.4,102.7775,0.555,2024-01-19,2024-01-19
002449,2020,1,1,1,-89.0,-42.03,0.16485,2021-01-28,2021-01-28
002449,2021,1,0,0,23.785,93.86166666666668,0.32705,2022-01-26,2022-01-26
002451,2019,1,0,0,395.03,395.03,41500000.0,2019-10-28,2019-10-28
002451,2020,1,1,1,-72.625,11.485,-4500000.0,2021-01-28,2021-01-28
002451,2021,1,0,0,67.53,116.39,0.02845,2022-01-26,2022-01-26
002452,2019,1,0,0,159.945,159.945,147500000.0,2020-01-21,2020-01-21
002452,2020,1,0,0,-67.8,22.61,0.38,2021-01-29,2021-01-29
002452,2022,1,1,1,-79.125,-73.64500000000001,0.08465,2023-01-20,2023-01-20
002452,2023,1,0,0,192.85,231.6725,0.27405,2024-01-27,2024-01-27
002453,2019,1,1,1,-1142.035,-1142.035,-255000000.0,2020-01-23,2020-01-23
002453,2020,1,1,1,13.85,93.44874999999999,-3000000.0,2021-01-30,2021-01-30
002453,2021,1,1,1,-1704.5,-765.8083333333334,-205000000.0,2022-01-29,2022-01-29
002453,2022,1,1,1,-102.385,555.0083333333333,-500750000.0,2023-01-31,2023-01-31
002453,2023,1,1,1,9.945,22.51,-360000000.0,2024-01-30,2024-01-30
002454,2019,1,0,0,27.87,27.87,225000000.0,2019-10-24,2019-10-24
002454,2020,1,0,0,7.71,7.8325,0.3,2020-10-24,2020-10-24
002454,2021,1,1,0,-58.57,-58.019999999999996,0.17,2022-01-29,2022-01-29
002455,2021,1,0,0,238.57,238.57,0.42,2022-01-07,2022-01-07
002455,2023,1,1,1,-475.895,-427.84000000000003,-405000000.0,2024-01-31,2024-01-31
002456,2019,1,0,0,201.155,201.155,525000000.0,2020-01-21,2020-01-21
002456,2020,1,0,0,-61.585,50.805,0.31915,2021-01-23,2021-01-23
002456,2021,1,1,1,-18.28,-14.807500000000001,-2300000000.0,2022-01-29,2022-01-29
002456,2022,1,1,1,-77.145,-76.08500000000001,-4650000000.0,2023-01-31,2023-01-31
002456,2023,1,1,1,94.42,158.095,-278000000.0,2024-01-23,2024-01-23
002457,2019,1,0,0,133.06,133.06,172000000.0,2020-01-20,2020-01-20
002457,2020,1,0,0,-20.4,18.321666666666665,0.455,2021-01-29,2021-01-29
002457,2023,1,1,1,-99.83,-93.5975,0.06375,2024-01-31,2024-01-31
002458,2019,1,0,0,527.0,527.0,2275000000.0,2019-10-28,2019-10-28
002458,2020,1,1,1,-97.93,-96.78,0.092,2021-01-30,2021-01-30
002458,2021,1,1,1,-70.105,-58.67,0.03,2022-01-29,2022-01-29
002458,2022,1,1,1,-1855.295,-1636.6175,-380000000.0,2023-01-31,2023-01-31
002458,2023,1,0,0,251.82,253.5575,0.57,2024-01-18,2024-01-18
002459,2019,1,0,0,55.045,55.045,1115000000.0,2020-01-22,2020-01-22
002459,2022,1,0,0,155.07,168.86,2.255,2023-01-16,2023-01-16
002460,2019,1,1,0,-60.0,-60.0,489314750.0,2019-10-29,2019-10-29
002460,2020,1,1,0,-40.96,67.75999999999999,0.76,2021-01-30,2021-01-30
002460,2021,1,0,0,402.605,555.3125,3.68,2022-01-25,2022-01-25
002460,2022,1,0,0,282.525,424.9325,9.925,2023-01-30,2023-01-30
002460,2023,1,1,1,-85.715,-80.17750000000001,2.585,2024-01-31,2024-01-31
002463,2019,1,0,0,110.365,110.365,1200000000.0,2019-12-17,2019-12-17
002465,2019,1,0,0,25.0,25.0,,2019-10-31,2019-10-31
002466,2019,1,1,1,-245.45,-245.45,-3200000000.0,2020-02-03,2020-02-03
002466,2020,1,1,1,-33.89,46.285000000000004,-1815000000.0,2020-10-20,2021-01-30
002466,2021,1,0,0,203.515,209.01749999999998,1.42,2022-01-27,2022-01-27
002466,2022,1,0,0,1071.32,1359.115,15.67,2023-01-19,2023-01-19
002466,2023,1,1,0,-67.73,-67.255,4.75,2024-01-31,2024-01-31
002467,2019,1,0,0,100.0,100.0,172084400.0,2020-01-21,2020-01-21
002467,2020,1,0,0,55.0,75.77,0.24,2021-01-30,2021-01-30
002467,2021,1,1,1,-189.635,-119.32333333333334,-40000000.0,2022-01-29,2022-01-29
002467,2023,1,1,1,-7901.21,-3087.088333333333,-250000000.0,2024-01-31,2024-01-31
002468,2020,1,1,1,-102.535,-68.955,-34000000.0,2021-01-30,2021-01-30
002468,2021,1,1,1,-2885.835,-1810.743333333333,-925000000.0,2022-01-29,2022-01-29
002468,2022,1,0,0,132.44,132.70999999999998,0.195,2023-01-31,2023-01-31
002469,2019,1,0,0,95.0,131.275,41422900.0,2020-01-21,2020-01-21
002469,2020,1,0,0,112.57,253.4925,0.74,2021-01-26,2021-01-26
002469,2021,1,0,0,-2.14,161.7375,0.56255,2022-01-25,2022-01-25
002470,2020,1,1,1,-383.045,-251.57833333333335,-3342500000.0,2021-01-30,2021-01-30
002470,2021,1,1,1,2.08,56.35999999999999,-590000000.0,2022-01-27,2022-01-27
002470,2022,1,1,1,-52.41,-23.62833333333333,-875000000.0,2023-01-31,2023-01-31
002470,2023,1,1,1,-63.135,-29.9225,-1450000000.0,2024-01-31,2024-01-31
002471,2019,1,1,1,-585.72,-585.72,-415000000.0,2020-01-31,2020-01-31
002471,2020,1,0,0,102.16,102.16,0.0079,2020-10-27,2020-10-27
002471,2022,1,1,1,-473.995,-246.25666666666666,-83720000.0,2023-04-15,2023-04-15
002471,2023,1,1,1,57.925,326.57,-37500000.0,2024-01-27,2024-01-27
002472,2019,1,1,0,-45.0,-45.0,107361150.0,2019-10-30,2019-10-30
002472,2020,1,1,0,-54.17,-53.1425,0.055,2020-10-28,2020-10-28
002472,2021,1,0,0,536.335,536.335,0.45,2022-01-06,2022-01-06
002472,2022,1,0,0,78.345,86.7575,0.73,2023-01-12,2023-01-12
002472,2023,1,0,0,34.92,37.0375,0.95,2024-01-09,2024-01-09
002474,2019,1,0,0,55.0,55.0,54035000.0,2020-02-03,2020-02-03
002474,2023,1,1,1,-13641.3,-7377.8099999999995,-150000000.0,2024-01-31,2024-01-31
002475,2019,1,0,0,50.0,50.0,4083946650.0,2019-10-22,2019-10-22
002475,2020,1,0,0,52.5,53.1175,1.03,2020-10-28,2020-10-28
002475,2022,1,0,0,37.5,47.015,1.375,2022-10-29,2022-10-29
002475,2023,1,0,0,20.0,22.895,1.54,2023-10-21,2023-10-21
002476,2019,1,0,0,139.19,139.19,103500000.0,2020-01-06,2020-01-06
002476,2020,1,1,1,-82.19,35.21000000000001,0.02655,2021-01-22,2021-01-22
002476,2021,1,0,0,7.31,17.1875,0.0274,2022-01-29,2022-01-29
002476,2022,1,0,0,89.435,96.64,0.0556,2023-01-31,2023-01-31
002476,2023,1,1,1,-165.59,-123.0925,-16450000.0,2024-01-31,2024-01-31
002478,2020,1,1,1,-85.585,-81.97999999999999,0.14,2021-01-29,2021-01-29
002478,2022,1,0,0,253.385,643.895,0.535,2023-01-30,2023-01-30
002478,2023,1,0,0,58.055,62.355000000000004,0.88,2024-01-24,2024-01-24
002479,2019,1,0,0,160.0,160.0,325887650.0,2019-10-18,2019-10-18
002480,2019,1,1,1,-1466.67,-1466.67,-180000000.0,2019-10-25,2019-10-25
002480,2020,1,1,1,16.235,54.97833333333333,-177500000.0,2021-01-26,2021-01-26
002480,2021,1,1,1,-611.66,-349.60499999999996,-328380000.0,2022-01-22,2022-01-22
002480,2022,1,1,1,-138.76,-117.455,-605400000.0,2023-01-30,2023-01-30
002480,2023,1,1,1,41.23,42.6125,-345000000.0,2024-01-31,2024-01-31
002481,2019,1,0,0,105.0,105.0,188365850.0,2019-10-23,2019-10-23
002481,2020,1,0,0,90.0,91.5,0.2855,2021-01-29,2021-01-29
002481,2022,1,1,1,-232.465,-225.10000000000002,-325000000.0,2023-01-31,2023-01-31
002481,2023,1,0,0,127.67,129.9125,0.085,2024-01-31,2024-01-31
002482,2020,1,1,1,-762.355,-473.6716666666666,-795000000.0,2021-01-30,2021-01-30
002482,2021,1,1,1,-473.775,-467.1725,-4500000000.0,2022-01-29,2022-01-29
002482,2022,1,1,1,-64.535,0.42166666666666686,-3750000000.0,2023-01-20,2023-01-20
002482,2023,1,1,1,-75.45,41.32666666666666,-2000000000.0,2024-01-31,2024-01-31
002483,2019,1,0,0,115.0,115.0,140776200.0,2020-01-17,2020-01-17
002483,2020,1,0,0,113.84,138.9075,0.34,2021-01-21,2021-01-21
002483,2021,1,0,0,40.56,44.120000000000005,0.38,2022-01-21,2022-01-21
002483,2022,1,1,1,-166.62,-126.155,-190000000.0,2023-01-31,2023-01-31
002484,2020,1,0,0,55.0,57.5,0.45755,2021-01-30,2021-01-30
002484,2022,1,0,0,52.5,53.75,0.803065,2023-01-31,2023-01-31
002485,2020,1,1,1,-317.175,-168.10166666666666,-84300000.0,2021-04-15,2021-04-15
002485,2021,1,1,1,-2742.865,-886.0149999999999,-566000000.0,2022-01-29,2022-04-15
002485,2022,1,1,1,-504.88,-153.945,-257000000.0,2023-01-31,2023-01-31
002485,2023,1,1,1,95.09,96.11250000000001,-10000000.0,2024-01-31,2024-01-31
002486,2019,1,1,1,-185.33,-185.33,-15000000.0,2019-10-31,2019-10-31
002486,2020,1,0,0,137.97,168.0,0.0204,2021-01-28,2021-01-28
002486,2022,1,0,0,416.98,539.94,0.1238,2023-01-31,2023-01-31
002487,2019,1,0,0,125.0,125.0,141178300.0,2019-10-23,2019-10-23
002487,2020,1,0,0,175.0,175.0,0.8701,2020-10-28,2020-10-28
002488,2019,1,1,1,-84.775,-84.775,25000000.0,2020-01-31,2020-01-31
002488,2020,1,1,1,-671.1,-248.32000000000002,-138605100.0,2021-01-30,2021-01-30
002488,2021,1,1,1,-6.5,77.3925,-180000000.0,2022-01-29,2022-01-29
002488,2022,1,1,1,-145.2,-39.32999999999999,-475000000.0,2023-01-30,2023-01-30
002488,2023,1,1,1,-77.265,11.774999999999999,0.025,2024-01-27,2024-01-27
002489,2019,1,0,0,568.555,643.2175,235000000.0,2020-01-20,2020-01-20
002489,2020,1,0,0,5.0,53.8775,0.24,2021-01-23,2021-01-23
002489,2021,1,1,1,-74.54,-63.2475,0.065,2022-01-26,2022-01-26
002489,2022,1,0,0,50.0,65.0,0.105,2023-01-31,2023-01-31
002489,2023,1,1,1,-92.405,-84.96000000000001,0.025,2024-01-31,2024-01-31
002490,2019,1,1,1,-305.455,-305.455,-190000000.0,2020-01-23,2020-01-23
002490,2020,1,0,0,120.375,120.375,40000000.0,2021-01-14,2021-01-14
002490,2021,1,1,1,-1265.37,-427.325,-377000000.0,2022-01-29,2022-01-29
002490,2022,1,1,1,-25.69,-6.968333333333334,-365000000.0,2023-01-31,2023-01-31
002490,2023,1,1,1,-52.09,-23.205000000000002,-430000000.0,2024-01-31,2024-01-31
002491,2019,1,1,1,-498.565,-498.565,-2250000000.0,2020-02-03,2020-02-03
002491,2020,1,1,1,1.735,62.666666666666664,-350000000.0,2021-01-30,2021-01-30
002491,2021,1,1,1,-1338.855,-499.585,-840000000.0,2022-01-29,2022-01-29
002491,2022,1,0,0,-65.0,52.57,0.1009,2023-01-31,2023-01-31
002491,2023,1,0,0,72.73,132.935,0.20325,2024-01-31,2024-01-31
002492,2020,1,0,0,97.5,97.5,0.25695,2020-10-23,2020-10-23
002493,2020,1,0,0,233.05,243.17000000000002,1.15,2021-01-30,2021-01-30
002493,2021,1,0,0,76.505,84.38,1.27,2022-01-29,2022-01-29
002493,2022,1,1,1,-77.88,-74.32,0.375,2023-01-31,2023-01-31
002493,2023,1,1,0,-67.065,-61.162499999999994,0.11,2024-01-31,2024-02-24
002494,2020,1,1,1,-4125.895,-2089.9300000000003,-380000000.0,2021-01-30,2021-01-30
002494,2021,1,0,0,103.85,104.815,0.05305,2022-01-28,2022-01-28
002494,2022,1,1,1,-2408.435,-2172.5699999999997,-325000000.0,2023-01-31,2023-01-31
002494,2023,1,1,1,96.195,96.19999999999999,-13500000.0,2024-01-31,2024-01-31
002495,2020,1,1,0,-68.685,-66.2925,0.0108,2021-01-30,2021-01-30
002495,2021,1,0,0,103.27,360.6716666666667,0.03025,2022-01-26,2022-01-26
002495,2022,1,1,1,-483.205,-322.9783333333333,-54000000.0,2023-01-31,2023-01-31
002495,2023,1,1,1,-17.43,9.266666666666667,-45500000.0,2024-01-31,2024-01-31
002496,2019,1,1,1,45.135,45.135,-300000000.0,2020-01-31,2020-01-31
002496,2020,1,1,1,34.545,78.05666666666667,-45140000.0,2021-02-04,2021-02-04
002496,2021,1,1,1,16.165,120.0325,-270000000.0,2022-01-26,2022-01-26
002496,2022,1,1,1,-213.735,-94.2475,-350000000.0,2023-01-31,2023-01-31
002496,2023,1,1,1,-17.97,-1.2974999999999994,-385000000.0,2024-01-30,2024-01-30
002497,2020,1,0,0,274.36,274.68,0.2806,2020-10-30,2020-10-30
002497,2021,1,0,0,204.16,212.04500000000002,0.8576,2022-01-13,2022-01-13
002497,2022,1,0,0,391.125,393.76,3.9911,2023-01-19,2023-01-19
002497,2023,1,1,1,-104.45,-101.67500000000001,-200000000.0,2024-01-31,2024-01-31
002498,2019,1,0,0,94.245,94.245,430000000.0,2019-10-30,2019-10-30
002500,2019,1,0,0,123.21,123.21,495000000.0,2020-01-23,2020-01-23
002500,2020,1,0,0,51.375,52.7975,0.25,2021-01-30,2021-01-30
002501,2019,1,1,1,-84.42,-84.42,-7450000000.0,2020-01-23,2020-01-23
002501,2020,1,1,1,-43.34,94.02,-850000000.0,2021-01-23,2021-01-23
002501,2021,1,1,1,-109.33,60.51499999999999,-580000000.0,2022-01-29,2022-01-29
002501,2022,1,1,1,17.665,34.38,-370000000.0,2023-01-31,2023-01-31
002501,2023,1,1,1,-9.46,23.996666666666666,-200000000.0,2024-01-31,2024-01-31
002506,2020,1,1,1,-3734.615,-1474.6466666666665,-2019260500.0,2021-01-30,2021-01-30
002506,2021,1,1,1,-21.71,12.469999999999999,-1875515900.0,2022-01-29,2022-01-29
002506,2022,1,1,1,73.355,165.61875,-279400000.0,2023-01-31,2023-01-31
002506,2023,1,0,0,97.52,147.375,0.032,2024-01-31,2024-01-31
002508,2019,1,0,0,6.0,6.0,,2019-10-29,2019-10-29
002510,2020,1,1,1,-3566.675,-1591.8950000000002,-972760850.0,2021-01-30,2021-01-30
002510,2021,1,1,1,24.05,53.45666666666667,-256903500.0,2022-01-29,2022-01-29
002510,2022,1,0,0,123.485,127.61250000000001,0.07,2023-01-20,2023-01-20
002512,2019,1,0,0,102.87,102.87,50000000.0,2020-01-31,2020-01-31
002512,2020,1,1,1,-62.215,8.831666666666669,-137810000.0,2021-01-30,2021-01-30
002512,2021,1,1,1,-2585.535,-882.4916666666667,-500000000.0,2022-01-29,2022-01-29
002512,2022,1,1,1,-20.13,17.863333333333333,-305000000.0,2023-01-31,2023-01-31
002512,2023,1,1,1,14.78,31.393333333333334,-270000000.0,2024-01-31,2024-01-31
002513,2019,1,1,1,42.855,42.855,-500000000.0,2020-04-17,2020-04-17
