symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20
300144,宋城演艺,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300175,ST朗源,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300176,鸿特科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300198,*ST纳川,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300230,永利股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300242,佳云科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300251,光线传媒,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300252,金信诺,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300300,海峡创新,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300302,同有科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300333,兆日科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300359,全通教育,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300387,富邦科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300414,中光防雷,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300429,强力新材,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300461,田中精机,2022,2023-04-28,2023-03-31,1,-28,0,1,0,118,90,3,0,0
300462,ST华铭,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300483,首华燃气,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300493,润欣科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300503,昊志机电,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300514,友讯达,2022,2023-04-28,2023-04-28,2,0,0,0,0,118,118,4,1,1
300547,川环科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300549,优德精密,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300551,古鳌科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300562,乐心医疗,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300571,平治信息,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300591,万里马,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300602,飞荣达,2022,2023-04-28,2023-03-28,0,-31,0,1,0,118,87,3,0,0
300616,尚品宅配,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300626,华瑞股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300649,杭州园林,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300677,英科医疗,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300680,隆盛科技,2022,2023-04-28,2023-04-18,1,-10,0,1,0,118,108,4,1,0
300687,赛意信息,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300720,海川智能,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300760,迈瑞医疗,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300782,卓胜微,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300805,电声股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300844,山水比德,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300860,锋尚文化,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300878,维康药业,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300948,冠中生态,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300973,立高食品,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
300980,祥源新材,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301009,可靠股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301018,申菱环境,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301022,海泰科,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301023,奕帆传动,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301056,森赫股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301111,粤万年青,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301131,聚赛龙,2022,2023-04-28,2023-04-18,1,-10,0,1,0,118,108,4,1,0
301136,招标股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301161,唯万密封,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301171,易点天下,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301189,奥尼电子,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301197,工大科雅,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301246,宏源药业,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301260,格力博,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301269,华大九天,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301330,熵基科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
301359,东南电子,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600000,浦发银行,2022,2023-04-28,2023-04-19,1,-9,0,1,0,118,109,4,1,0
600015,华夏银行,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600019,宝钢股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600023,浙能电力,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600031,三一重工,2022,2023-04-28,2023-04-01,1,-27,0,1,0,118,91,4,1,0
600035,楚天高速,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600052,东望时代,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600082,ST海泰,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600150,中国船舶,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600157,永泰能源,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600165,ST宁科,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600191,华资实业,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600197,伊力特,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600199,金种子酒,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600206,有研新材,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600234,科新发展,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600236,桂冠电力,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600248,陕建股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600265,*ST景谷,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600280,中央商场,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600289,ST信通,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600328,中盐化工,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600346,恒力石化,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600360,*ST华微,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600398,海澜之家,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600406,国电南瑞,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600410,华胜天成,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600439,瑞贝卡,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600482,中国动力,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600500,中化国际,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600525,ST长园,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600536,中国软件,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600543,*ST莫高,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600551,时代出版,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600593,大连圣亚,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600594,益佰制药,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600596,新安股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600612,老凤祥,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600619,海立股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600626,申达股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600630,龙头股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600638,新黄浦,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600642,申能股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600653,申华控股,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600661,昂立教育,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600683,京投发展,2022,2023-04-28,2023-03-28,1,-31,0,1,0,118,87,3,0,0
600689,上海三毛,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600703,三安光电,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600735,ST新华锦,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600741,华域汽车,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600743,华远控股,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600758,辽宁能源,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600763,通策医疗,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600791,京能置业,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600798,宁波海运,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600809,山西汾酒,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600834,申通地铁,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600851,海欣股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600854,春兰股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600863,华能蒙电,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600880,博瑞传播,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600887,伊利股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600897,厦门空港,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600919,江苏银行,2022,2023-04-28,2023-04-26,1,-2,0,1,0,118,116,4,1,1
600928,西安银行,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600936,北投科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600983,惠而浦,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
600996,贵广网络,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601003,柳钢股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601012,隆基绿能,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601106,中国一重,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601108,财通证券,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601113,华鼎股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601139,深圳燃气,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601162,天风证券,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601187,厦门银行,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601188,龙江交通,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601199,江南水务,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601212,白银有色,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601216,君正集团,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601229,上海银行,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601388,怡球资源,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601399,国机重装,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601611,中国核建,2022,2023-04-28,2023-04-29,1,1,1,0,0,118,119,4,1,1
601665,齐鲁银行,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601678,滨化股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601698,中国卫通,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601825,沪农商行,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601900,南方传媒,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601908,京运通,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
601949,中国出版,2022,2023-04-28,2023-04-29,1,1,1,0,0,118,119,4,1,1
601968,宝钢包装,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603031,安孚科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603040,新坐标,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603076,乐惠国际,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603081,大丰实业,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603096,新经典,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603101,汇嘉时代,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603110,东方材料,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603136,天目湖,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603177,德创环保,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603180,金牌家居,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603187,海容冷链,2022,2023-04-28,2023-04-27,1,-1,0,1,0,118,117,4,1,1
603195,公牛集团,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603212,赛伍技术,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603216,梦天家居,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603226,菲林格尔,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603229,奥翔药业,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603233,大参林,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603256,宏和科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603269,海鸥股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603277,银都股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603286,日盈电子,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603316,诚邦股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603323,苏农银行,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603358,华达科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603359,*ST东珠,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603378,*ST亚士,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603380,易德龙,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603390,通达电气,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603586,金麒麟,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603587,地素时尚,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603589,口子窖,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603600,永艺股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603612,索通发展,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603616,韩建河山,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603639,海利尔,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603648,畅联股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603666,亿嘉和,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603707,健友股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603708,家家悦,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603718,*ST海利,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603726,朗迪集团,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603779,威龙股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603789,*ST星农,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603790,雅运股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603808,歌力思,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603819,神力股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603825,ST华扬,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603843,*ST正平,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603858,步长制药,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603868,飞科电器,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603876,鼎胜新材,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603880,南卫股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603883,老百姓,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603890,春秋电子,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603895,天永智能,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603897,长城科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603915,国茂股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603933,睿能科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603939,益丰药房,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603958,哈森股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
603986,兆易创新,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605016,百龙创园,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605066,天正电气,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605123,派克新材,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605180,华生科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605286,同力天启,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605288,凯迪股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605319,无锡振华,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605376,博迁新材,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605555,德昌股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
605588,冠石科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688001,华兴源创,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688002,睿创微纳,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688007,光峰科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688008,澜起科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688010,福光股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688026,洁特生物,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688030,山石网科,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688031,星环科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688039,当虹科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688057,金达莱,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688058,宝兰德,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688061,灿瑞科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688068,热景生物,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688069,德林海,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688079,美迪凯,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688081,兴图新科,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688130,晶华微,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688133,泰坦科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688138,清溢光电,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688159,有方科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688178,万德斯,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688189,南新制药,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688197,首药控股,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688208,道通科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688219,会通股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688220,翱捷科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688225,亚信安全,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688246,嘉和美康,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688247,宣泰医药,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688255,凯尔达,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688262,国芯科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688265,南模生物,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688268,华特气体,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688271,联影医疗,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688298,东方生物,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688302,海创药业,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688312,燕麦科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688320,禾川科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688330,宏力达,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688339,亿华通,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688365,光云科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688370,丛麟科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688383,新益昌,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688389,普门科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688396,华润微,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688416,恒烁股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688448,磁谷科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688466,金科环境,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688468,科美诊断,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688499,利元亨,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688516,奥特维,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688528,秦川物联,2022,2023-04-28,2023-03-31,1,-28,0,1,0,118,90,3,0,0
688533,上声电子,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688556,高测股份,2022,2023-04-28,2023-04-04,1,-24,0,1,0,118,94,4,1,0
688559,海目星,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688566,吉贝尔,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688607,康众医疗,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688609,九联科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688626,翔宇医疗,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688633,星球石墨,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688658,悦康药业,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688661,和林微纳,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688662,富信科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688678,福立旺,2022,2023-04-28,2023-04-29,1,1,1,0,0,118,119,4,1,1
688683,莱尔科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688685,迈信林,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688696,极米科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688701,卓锦股份,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688707,振华新材,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688718,唯赛勃,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
688737,中自科技,2022,2023-04-28,2023-04-28,0,0,0,0,0,118,118,4,1,1
000011,深物业A,2022,2023-04-29,2023-03-25,1,-35,0,1,0,119,84,3,0,0
000035,中国天楹,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000056,*ST皇庭,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000066,中国长城,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000088,盐田港,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000151,中成股份,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000156,华数传媒,2022,2023-04-29,2023-04-29,0,0,0,0,0,119,119,4,1,1
000301,东方盛虹,2022,2023-04-29,2023-04-18,1,-11,0,1,0,119,108,4,1,0
