event_id,symbol,fiscal_year,bad_news_realized,late_disclosure_q75,postponed,revision_count,predicted_bad_news_risk,risk_bucket,actual_disclosure,event_trading_date,window_day,abnormal_ret,stock_ret,market_ret
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,10,0.010244893965892565,0.01055408970976246,0.00030919574386989446
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,11,-0.013020842134056076,-0.02088772845953002,-0.007866886325473943
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,12,0.001207743619790369,0.010666666666666602,0.009458923046876233
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,13,-0.005745313768947491,-0.00527704485488123,0.00046826891406626103
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,14,-0.023440087617876526,-0.023872679045092826,-0.00043259142721630006
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,15,0.02110813604630024,0.01902173913043481,-0.0020863969158654294
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,16,0.008473781427354554,0.0,-0.008473781427354554
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,17,0.036055493903017544,0.040000000000000036,0.003944506096982492
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,18,-0.020588083588628292,-0.01025641025641022,0.010331673332218072
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,19,-0.011304404078161912,-0.007772020725388518,0.003532383352773394
0,000665,2023,1,0,0,0,0.9737826263144078,top_20_risk,2024-04-18,2024-04-18,20,0.0013990996110755383,-0.0026109660574412663,-0.004010065668516805
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-20,-0.027018846127796703,-0.03244592346089836,-0.00542707733310166
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-19,0.014675700344172427,0.019776440240756532,0.0051007398965841055
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-18,-0.03987500233476582,-0.05143338954468801,-0.011558387209922194
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-17,0.025921529215323424,0.03111111111111109,0.005189581895787665
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-16,0.019446319501849274,0.024137931034482918,0.004691611532633644
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-15,0.028170882790719887,0.04461279461279455,0.016441911822074662
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-14,0.10408306547536972,0.09991941982272357,-0.004163645652646153
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-13,0.006525534129092736,0.00293040293040292,-0.003595131198689816
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-12,-0.06132464529843307,-0.07012417823228623,-0.00879953293385316
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-11,0.014180260580774928,0.01335428122545168,-0.0008259793553232475
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-10,-0.01666183877220273,-0.024806201550387597,-0.008144362778184866
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-9,-0.015765857889529666,-0.015898251192368762,-0.00013239330283909556
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-8,0.004875150605186396,-0.003231017770597866,-0.008106168375784262
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-7,-0.12074615938383448,-0.09967585089141007,0.021070308492424417
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-6,-0.0892139675834277,-0.09990999099909992,-0.010696023415672218
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-5,0.0045382449734627794,0.020000000000000018,0.015461755026537238
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-4,0.0007269826929832135,0.0019607843137257053,0.0012338016207424918
1,603978,2023,1,0,0,0,0.9923786739551228,top_20_risk,2024-04-24,2024-04-24,-3,0.005925842975513684,-0.001956947162426781,-0.007882790137940465
