symbol,firm_name_schedule,fiscal_year,first_appointment,actual_disclosure,revision_count,delay_days,postponed,advanced,long_postponement,first_doy,actual_doy,actual_month,april_disclosure,after_apr20,name,industry,loss_current,negative_eps_current,large_profit_drop_current,revenue_drop_current,bad_news_realized,severe_bad_news,lag_size,lag_profitability,lag_leverage,lag_revenue_growth,lag_profit_growth,lag_eps,lag_book_value,lag_cashflow_ps,lag_liquidity,lag_margin,lag_inventory_turnover,forecast_available,forecast_bad,forecast_severe_bad,forecast_yoy_min,forecast_yoy_mean,forecast_value_min,first_forecast_notice,last_forecast_notice,days_forecast_to_report,industry_group,actual_doy_pct_year,first_doy_pct_year,late_disclosure_q75,late_disclosure_q67,initial_late_q75,predicted_bad_news_risk,risk_bucket,strata,event_id
603486,科沃斯,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,科沃斯,其他,0,0,1,0,1,0,5.038574662785497,30.46,51.69,17.11,-15.51,3.02,11.01,3.01,1.92,51.61,2.79,1,1,1,-70.73,-66.52250000000001,476000000.0,2024-01-31,2024-01-31,87.0,其他,0.7791424743188924,0.7972309066547566,1,1,1,0.9842446863636457,top_20_risk,,161
603979,金诚信,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,金诚信,其他,0,0,0,0,0,0,3.9991177122790798,10.69,45.09,18.9,29.77,1.02,9.88,1.59,1.99,26.84,3.99,1,0,0,63.72,64.27,1002900000.0,2024-01-23,2024-01-23,94.0,其他,0.6569897275569451,0.6712818222420723,0,0,0,0.0024961147842437735,bottom_20_risk,,162
000031,大悦城,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,大悦城,房地产,1,1,0,0,1,1,5.9834071734802485,-16.84,77.85,-7.12,-1754.4394,-0.67,3.59,0.63,1.52,24.06,0.3,1,1,1,-28.61,9.677500000000002,-2643000000.0,2024-01-31,2024-01-31,87.0,房地产,0.7791424743188924,0.7972309066547566,1,1,1,0.9888302628414752,top_20_risk,,163
002412,汉森制药,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,汉森制药,生物制药,0,0,0,0,0,0,2.318458442150336,9.22,17.32,2.72,24.3,0.3331,3.76,0.29,2.28,72.07,1.46,0,0,0,5.4,33.17,0.22,,,999.0,生物制药,0.7791424743188924,0.7972309066547566,1,1,1,0.013101161011927077,middle_60_risk,,164
000757,浩物股份,2022,2023-04-21,2023-04-21,0,0.0,0,0,0,111.0,111,4,1,1,浩物股份,汽车制造,1,1,1,0,1,1,3.8360055190042304,4.97,36.75,10.91,64.2,0.13,2.69,0.2,1.87,10.92,6.51,1,1,1,-203.885,-190.6225,-75000000.0,2023-03-25,2023-03-25,27.0,汽车制造,0.47420091324200914,0.46735159817351596,0,0,0,,not_test_year,2022_bad1_late0,165
002043,兔宝宝,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,兔 宝 宝,建筑建材,0,0,0,0,0,0,4.184489912073446,22.59,60.82,39.59,2.14,0.54,2.4,1.05,1.15,18.97,9.27,1,0,0,39.295,390.8866666666666,0.98,2022-01-28,2022-01-28,90.0,建筑建材,0.75260663507109,0.7755924170616114,1,1,1,,not_test_year,2021_bad0_late1,166
605228,神通科技,2021,2022-04-29,2022-04-29,0,0.0,0,0,0,119.0,119,4,1,1,神通科技,其他,0,0,0,0,0,0,2.7638002162067017,12.8,48.81,-6.53,3.0,0.35,2.88,0.69,1.23,23.04,4.28,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.8481042654028436,0.8604265402843602,1,1,1,,not_test_year,2021_bad0_late1,167
000401,金隅冀东,2023,2024-03-28,2024-03-28,0,0.0,0,0,0,88.0,88,3,0,0,金隅冀东,水泥行业,1,1,1,0,1,1,5.847709643462844,4.39,47.43,-4.94,-51.69,0.513,11.44,0.85,1.19,20.48,7.35,1,1,1,-247.345,-227.0725,-1650000000.0,2024-01-31,2024-01-31,57.0,Other,0.11188030370701206,0.11523001339883877,0,0,0,0.9893650884766345,top_20_risk,,168
002632,道明光学,2021,2022-04-26,2022-04-26,0,0.0,0,0,0,116.0,116,4,1,1,道明光学,化工行业,0,0,1,0,1,0,2.614471854142644,8.45,33.09,-9.0,-14.65,0.27,3.22,1.25,1.77,38.53,0.93,1,1,1,-73.44,-69.13749999999999,0.095,2022-01-22,2022-01-22,94.0,化工行业,0.6158767772511848,0.6436018957345971,0,0,0,,not_test_year,2021_bad1_late0,169
002539,云图控股,2023,2024-04-13,2024-04-13,0,0.0,0,0,0,104.0,104,4,1,0,云图控股,农药化肥,0,0,0,0,0,0,5.327973251455547,29.87,58.52,37.62,21.13,1.48,6.36,0.71,1.07,15.22,5.75,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.321572130415364,0.3329611433675748,0,0,0,0.004060558766322889,bottom_20_risk,,170
603377,ST东时,2023,2024-04-19,2024-04-30,1,11.0,1,0,0,110.0,121,4,1,1,ST东时,其他,1,1,1,0,1,1,2.3978952727983707,-2.83,55.77,-16.55,-144.86,-0.08,2.87,0.22,0.57,42.73,4.23,1,1,1,-624.17,-569.1075,-323900000.0,2024-01-31,2024-01-31,90.0,其他,0.9419383653416704,0.4276462706565431,1,1,0,0.99184312635108,top_20_risk,,171
000016,*ST康佳A,2023,2024-04-02,2024-04-02,0,0.0,0,0,0,93.0,93,4,1,0,深康佳Ａ,家电行业,1,1,0,1,1,1,5.694001462801095,-17.58,77.74,-39.71,-262.42,-0.6107,3.17,-0.22,1.18,2.77,6.79,1,1,1,-41.02,-30.5425,-2643000000.0,2024-01-31,2024-01-31,62.0,Other,0.2396158999553372,0.25279142474318894,0,0,0,0.9881606417063481,top_20_risk,,172
002415,海康威视,2022,2023-04-15,2023-04-15,0,0.0,0,0,0,105.0,105,4,1,0,海康威视,仪器仪表,0,0,0,0,0,0,6.703433481908515,28.99,37.04,28.21,25.51,1.81,6.8,1.36,2.58,44.33,3.08,0,0,0,5.4,33.17,0.22,,,999.0,Other,0.3547945205479452,0.35547945205479453,0,0,0,,not_test_year,2022_bad0_late0,173
603408,建霖家居,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,建霖家居,其他,0,0,0,0,0,0,3.7579389900454307,16.9,34.71,-11.16,21.72,1.03,6.4,1.82,2.02,24.28,4.82,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.20477891916033944,0.21281822242072354,0,0,0,0.0021331003566188384,bottom_20_risk,,174
603369,今世缘,2023,2024-04-30,2024-04-30,0,0.0,0,0,0,121.0,121,4,1,1,今世缘,酿酒行业,0,0,0,0,0,0,4.380525508547614,24.73,39.15,23.09,23.34,2.0074,8.82,2.22,1.68,76.59,0.52,1,0,0,27.41,27.41,1275000000.0,2023-12-29,2023-12-29,123.0,Other,0.9419383653416704,0.9537740062527914,1,1,1,0.003073513492315354,bottom_20_risk,,175
605128,上海沿浦,2023,2024-03-29,2024-03-29,0,0.0,0,0,0,89.0,89,3,0,0,上海沿浦,其他,0,0,0,0,0,0,2.503073953743449,4.35,47.71,35.72,-35.1,0.57,13.32,0.63,1.88,13.15,6.33,1,0,0,106.4,144.375,90315000.0,2024-01-16,2024-01-16,73.0,其他,0.1498436802143814,0.1527467619472979,0,0,0,0.0022515258924618005,bottom_20_risk,,176
000555,神州信息,2022,2023-03-31,2023-03-31,0,0.0,0,0,0,90.0,90,3,0,0,神州信息,电子信息,0,0,0,0,0,0,4.7410987032123355,6.58,51.49,6.27,-20.92,0.3862,6.04,0.38,1.53,17.09,3.24,0,0,0,5.4,33.17,0.22,,,999.0,电子信息,0.20639269406392693,0.20799086757990867,0,0,0,,not_test_year,2022_bad0_late0,177
600986,浙文互联,2022,2023-04-29,2023-04-25,1,-4.0,0,1,0,119.0,115,4,1,1,浙文互联,建筑建材,0,0,1,0,1,0,4.9693965460796585,7.76,47.17,54.35,211.98,0.22,2.98,-0.46,1.75,5.78,47.39,1,1,1,-74.35,-74.305,63380600.0,2023-01-31,2023-01-31,84.0,建筑建材,0.5668949771689498,0.9230593607305936,0,0,1,,not_test_year,2022_bad1_late0,178
000975,山金国际,2023,2024-03-23,2024-03-23,0,0.0,0,0,0,83.0,83,3,0,0,山金国际,其他,0,0,0,0,0,0,4.4405313640464446,10.58,21.57,-7.29,-11.78,0.4046,3.93,0.72,1.91,24.81,5.28,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.06297454220634212,0.06565430995980348,0,0,0,0.004246044251326132,bottom_20_risk,,179
002355,兴民智通,2023,2024-04-30,2024-04-30,0,0.0,0,0,0,121.0,121,4,1,1,兴民智通,汽车制造,1,1,0,0,1,1,2.2192034840549946,-31.58,46.59,-42.18,4.79,-0.84,2.24,0.07,0.78,-8.24,1.53,1,1,1,42.295,45.010000000000005,-325500000.0,2024-01-31,2024-01-31,90.0,汽车制造,0.9419383653416704,0.9537740062527914,1,1,1,0.9865828205796305,top_20_risk,,180
002166,莱茵生物,2023,2024-04-27,2024-04-10,1,-17.0,0,1,0,118.0,101,4,1,0,莱茵生物,生物制药,0,0,1,0,1,1,2.7087166456453704,7.76,30.12,32.99,50.91,0.29,4.13,-0.35,2.51,30.8,1.21,1,1,1,-80.0,-65.0,0.1204,2024-01-30,2024-01-30,71.0,生物制药,0.2780259044216168,0.7972309066547566,0,0,1,0.9746371715093995,top_20_risk,,181
002286,保龄宝,2023,2024-02-07,2024-02-07,0,0.0,0,0,0,69.0,72,2,0,0,保龄宝,食品行业,0,0,1,0,1,0,3.3368366225017656,6.98,33.32,-1.89,-33.94,0.36,5.39,0.08,1.31,11.53,7.74,1,1,1,-71.79,-65.62,0.1456,2024-01-27,2024-01-27,11.0,食品行业,0.00044662795891022776,0.0013398838767306833,0,0,0,0.9948480510909616,top_20_risk,,182
002027,分众传媒,2021,2022-03-31,2022-04-29,1,29.0,1,0,1,90.0,119,4,1,1,分众传媒,电子信息,0,0,0,0,0,0,4.8037751128551465,26.16,20.21,-0.32,113.51,0.2774,1.16,0.36,2.72,63.24,529.4547999999976,1,0,0,52.525,52.565,0.4231,2021-10-30,2021-10-30,181.0,电子信息,0.8481042654028436,0.24218009478672986,1,1,0,,not_test_year,2021_bad0_late1,183
601399,国机重装,2023,2024-04-24,2024-04-24,0,0.0,0,0,0,115.0,115,4,1,1,国机重装,其他,0,0,0,0,0,0,4.5803650670691205,3.07,50.63,1.55,2.2,0.0558,1.86,0.21,1.84,14.35,2.63,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.5386333184457347,0.547119249665029,0,0,0,0.014530542541345958,middle_60_risk,,184
002279,久其软件,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,久其软件,电子信息,1,1,1,0,1,1,3.4005304926744517,5.04,33.88,6.97,139.4,0.0715,2.03,0.21,2.06,30.53,26.15,1,1,1,-535.47,-302.65500000000003,-185000000.0,2024-01-20,2024-01-20,97.0,电子信息,0.6569897275569451,0.6712818222420723,0,0,0,0.9977613761455746,top_20_risk,,185
600983,惠而浦,2022,2023-04-28,2023-04-28,0,0.0,0,0,0,118.0,118,4,1,1,惠而浦,家电行业,0,0,0,0,0,0,3.9182038645032273,-18.08,50.24,-0.26,-293.41,-0.77,3.86,-0.45,1.42,9.62,7.93,1,0,0,104.585,106.7075,27000000.0,2023-01-31,2023-01-31,87.0,Other,0.8015981735159817,0.7915525114155251,1,1,1,,not_test_year,2022_bad0_late1,186
605555,德昌股份,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,德昌股份,其他,0,0,0,0,0,0,3.0145540277945786,12.39,32.72,-31.8,-0.71,0.8,9.54,1.3,2.52,17.79,5.42,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.6569897275569451,0.6712818222420723,0,0,0,0.003996476924515198,bottom_20_risk,,187
601689,拓普集团,2021,2022-04-15,2022-04-15,0,0.0,0,0,0,105.0,105,4,1,0,拓普集团,汽车制造,0,0,0,0,0,0,4.191320021345486,8.29,35.47,21.5,37.7,0.6,7.38,1.07,1.33,22.69,3.67,1,0,0,75.0,79.25,1055000000.0,2022-01-13,2022-01-13,92.0,汽车制造,0.36824644549763036,0.38933649289099526,0,0,0,,not_test_year,2021_bad0_late0,188
002657,中科金财,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,中科金财,电子信息,1,1,0,0,1,1,2.5900171341906173,-8.12,26.64,-23.23,-81.83,-0.5,5.9,0.25,2.51,21.31,1.77,1,1,1,40.235,41.1975,-114000000.0,2024-01-23,2024-01-23,94.0,电子信息,0.6569897275569451,0.6712818222420723,0,0,0,0.9682580933350731,middle_60_risk,,189
002230,科大讯飞,2022,2023-04-21,2023-04-21,0,0.0,0,0,0,111.0,111,4,1,1,科大讯飞,电子信息,0,0,1,0,1,0,5.2156963378597,10.93,44.78,40.61,14.13,0.7,7.22,0.38,1.63,41.13,4.48,1,1,0,-65.0,-37.5,0.235,2023-01-30,2023-01-30,81.0,电子信息,0.47420091324200914,0.46735159817351596,0,0,0,,not_test_year,2022_bad1_late0,190
601018,宁波港,2021,2022-03-30,2022-03-30,0,0.0,0,0,0,89.0,89,3,0,0,宁波港,交通运输,0,0,0,0,0,0,5.377267169526438,7.17,35.17,-16.02,4.75,0.25,3.26,0.45,0.85,28.58,25.53,0,0,0,5.4,33.17,0.22,,,999.0,交通运输,0.17582938388625594,0.18293838862559242,0,0,0,,not_test_year,2021_bad0_late0,191
603004,鼎龙科技,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,鼎龙科技,其他,0,0,0,0,0,0,2.231089091288976,19.48,22.43,18.48,58.58,0.85,4.82,0.91,2.68,30.62,2.82,1,0,0,-8.215,6.858333333333334,170000000.0,2023-12-26,2023-12-26,122.0,其他,0.6569897275569451,0.6712818222420723,0,0,0,0.0015951865387047756,bottom_20_risk,,192
600855,航天长峰,2023,2024-03-19,2024-04-02,1,14.0,1,0,1,79.0,93,4,1,0,航天长峰,机械行业,1,1,1,0,1,1,2.9454910571172443,0.31,52.97,-35.3,-95.33,0.0125,3.91,-0.17,1.65,26.03,1.42,1,1,1,-2554.3622,-1860.5898,-280990000.0,2024-01-30,2024-01-30,63.0,机械行业,0.2396158999553372,0.03729343456900402,0,0,0,0.9946763362917318,top_20_risk,,193
603565,中谷物流,2023,2024-04-30,2024-03-27,1,-24.0,0,1,0,121.0,87,3,0,0,中谷物流,其他,0,0,0,0,0,0,4.963473802918644,28.36,53.62,15.6,14.02,1.31,6.56,2.79,1.72,22.55,107.15,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.09267530147387226,0.9537740062527914,0,0,1,0.0016574912778628721,bottom_20_risk,,194
603626,科森科技,2023,2024-04-18,2024-04-18,0,0.0,0,0,0,109.0,109,4,1,0,科森科技,其他,1,1,1,0,1,1,3.562181801067979,2.86,45.53,-17.44,-76.48,0.16,5.57,1.37,1.17,14.58,8.3,1,1,1,-751.48,-590.815,-305000000.0,2024-01-31,2024-01-31,78.0,其他,0.3845466726217061,0.3945958016971862,0,0,0,0.9951939655235217,top_20_risk,,195
002506,协鑫集成,2021,2022-04-30,2022-04-30,0,0.0,0,0,0,120.0,120,4,1,1,协鑫集成,电子器件,1,1,0,0,1,1,4.103799720992856,-60.1385,68.73,-31.4,-2680.4067,-0.519,0.73,0.15,0.95,9.29,4.85,1,1,1,-21.71,12.469999999999999,-1875515900.0,2022-01-29,2022-01-29,91.0,电子器件,0.9466824644549763,0.9507109004739337,1,1,1,,not_test_year,2021_bad1_late1,196
605319,无锡振华,2021,2022-04-30,2022-04-30,0,0.0,0,0,0,120.0,120,4,1,1,无锡振华,其他,0,0,0,0,0,0,2.719319793360441,9.48,55.22,-9.72,-0.36,0.7,7.76,1.9,0.93,20.88,5.54,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.9466824644549763,0.9507109004739337,1,1,1,,not_test_year,2021_bad0_late1,197
002219,新里程,2022,2023-04-14,2023-04-14,0,0.0,0,0,0,104.0,104,4,1,0,新里程,生物制药,0,0,0,0,0,0,3.4391352210025476,-102.6847,76.29,7.49,-610.96,-0.1991,0.83,0.15,0.66,26.78,12.15,1,0,0,121.5,131.0,0.04595,2023-01-19,2023-01-19,85.0,生物制药,0.33835616438356164,0.33812785388127853,0,0,0,,not_test_year,2022_bad0_late0,198
601609,金田股份,2022,2023-04-29,2023-04-29,0,0.0,0,0,0,119.0,119,4,1,1,金田股份,其他,0,0,0,0,0,0,6.700226677300203,10.36,60.04,73.31,44.7,0.51,4.9,-0.93,1.53,3.2,19.91,1,1,1,-75.35,-59.3425,170000000.0,2023-01-31,2023-01-31,88.0,其他,0.9315068493150684,0.9230593607305936,1,1,1,,not_test_year,2022_bad0_late1,199
603069,海汽集团,2021,2022-03-31,2022-03-31,0,0.0,0,0,0,90.0,90,3,0,0,海汽集团,其他,1,1,0,0,1,1,1.986503546020567,-9.21,46.63,-39.86,-299.52,-0.31,3.24,0.07,0.77,5.3,29.23,1,1,1,43.63,44.5625,-75000000.0,2022-01-25,2022-01-25,65.0,其他,0.22914691943127963,0.24218009478672986,0,0,0,,not_test_year,2021_bad1_late0,200
601512,中新集团,2021,2022-04-16,2022-04-16,0,0.0,0,0,0,106.0,106,4,1,0,中新集团,其他,0,0,0,0,0,0,3.559340082758951,12.41,41.73,-35.71,20.67,0.87,7.37,-0.56,2.12,64.19,0.1948,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.39976303317535544,0.4194312796208531,0,0,0,,not_test_year,2021_bad0_late0,201
002348,高乐股份,2022,2023-04-29,2023-04-29,0,0.0,0,0,0,119.0,119,4,1,1,高乐股份,其他,1,1,0,0,1,1,1.6863989535702288,-15.54,29.58,-13.39,43.17,-0.1147,0.69,0.04,1.86,20.92,3.82,1,1,1,-29.095,4.196,-85000000.0,2023-01-30,2023-01-30,89.0,其他,0.9315068493150684,0.9230593607305936,1,1,1,,not_test_year,2022_bad1_late1,202
600815,厦工股份,2023,2024-04-19,2024-04-19,0,0.0,0,0,0,110.0,110,4,1,0,厦工股份,机械行业,1,1,1,0,1,1,2.4042387467205457,18.56,39.2,-35.19,314.37,0.15,0.85,-0.03,2.84,8.94,1.49,1,1,1,-177.46,-79.3725,-220000000.0,2024-01-27,2024-01-27,83.0,机械行业,0.41737382760160785,0.4276462706565431,0,0,0,0.9849395848117837,top_20_risk,,203
603880,南卫股份,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,南卫股份,其他,1,1,1,0,1,1,1.864080130807681,-2.3,57.35,3.4,35.64,-0.05,2.11,0.11,0.84,13.24,1.87,1,1,1,-753.32,-647.9875,-125000000.0,2024-01-31,2024-01-31,59.0,其他,0.20477891916033944,0.21281822242072354,0,0,0,0.9796162632959786,top_20_risk,,204
001311,多利科技,2023,2024-04-19,2024-04-19,0,0.0,0,0,0,110.0,110,4,1,0,多利科技,其他,0,0,0,0,0,0,3.542407550213679,27.23,47.21,21.03,15.98,4.22,17.57,2.68,1.45,24.53,4.86,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.41737382760160785,0.4276462706565431,0,0,0,0.0028001239306209387,bottom_20_risk,,205
002306,*ST云网,2023,2024-03-16,2024-04-30,1,28.0,1,0,1,76.0,121,4,1,1,*ST云网,酒店旅游,1,1,1,0,1,1,0.9895411936137477,-32.24,67.43,-58.88,-622.08,-0.0303,0.08379999999999999,-0.03,1.27,48.88,238.01,1,1,1,-254.155,-116.56666666666666,-82500000.0,2024-01-31,2024-01-31,90.0,Other,0.9419383653416704,0.030817329164805715,1,1,0,0.9823791510514193,top_20_risk,,206
000601,韶能股份,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,韶能股份,电力行业,1,1,1,0,1,1,3.676047475298558,-1.61,62.88,-3.31,-376.83,-0.07,4.21,0.5,1.04,15.07,6.66,1,1,1,-189.525,-139.41750000000002,-241180000.0,2024-01-31,2024-01-31,87.0,电力行业,0.7791424743188924,0.7972309066547566,1,1,1,0.9939070746934864,top_20_risk,,207
000591,太阳能,2022,2023-04-13,2023-04-13,0,0.0,0,0,0,103.0,103,4,1,0,太阳能,商业百货,0,0,0,0,0,0,4.266475481513779,8.18,62.51,32.25,15.68,0.3955,4.95,0.68,2.03,41.67,25.26,1,0,0,16.445,19.6375,0.40645,2023-01-10,2023-01-10,93.0,商业百货,0.33036529680365295,0.33013698630136984,0,0,0,,not_test_year,2022_bad0_late0,208
000733,振华科技,2022,2023-04-28,2023-04-28,0,0.0,0,0,0,118.0,118,4,1,1,振华科技,电子器件,0,0,0,0,0,0,4.052827882019167,22.3,33.14,43.2,146.21,2.8946,14.36,2.58,2.96,60.82,1.51,1,0,0,58.285,61.302499999999995,4.5548,2023-01-17,2023-01-17,101.0,电子器件,0.8015981735159817,0.7915525114155251,1,1,1,,not_test_year,2022_bad0_late1,209
603586,金麒麟,2021,2022-04-28,2022-04-28,0,0.0,0,0,0,118.0,118,4,1,1,金麒麟,其他,1,1,1,0,1,1,2.6297282343267403,7.56,16.86,-20.67,-19.7,0.82,10.65,1.72,3.56,28.23,3.63,1,1,1,-275.56,-167.87666666666667,-63554300.0,2022-01-22,2022-01-22,96.0,其他,0.75260663507109,0.7755924170616114,1,1,1,,not_test_year,2021_bad1_late1,210
000609,*ST中迪,2021,2022-03-16,2022-04-12,1,27.0,1,0,1,75.0,102,4,1,0,ST中迪,房地产,1,1,0,0,1,1,0.9861519904409537,-21.4,68.1,-67.20689999999999,-1124.16,-1.0,4.17,-0.25,2.04,31.46,0.1948,1,1,1,-0.28,216.00833333333333,-300000000.0,2022-01-29,2022-01-29,73.0,房地产,0.32701421800947866,0.04597156398104266,0,0,0,,not_test_year,2021_bad1_late0,211
000767,晋控电力,2021,2022-04-29,2022-04-29,0,0.0,0,0,0,119.0,119,4,1,1,晋控电力,电力行业,0,1,1,0,1,1,4.784487233761747,2.93,84.84,-2.81,300.46,0.0887,2.55,0.92,0.48,20.32,10.14,1,1,1,-171.265,-134.825,-119880000.0,2022-01-29,2022-01-29,90.0,电力行业,0.8481042654028436,0.8604265402843602,1,1,1,,not_test_year,2021_bad1_late1,212
002317,众生药业,2023,2024-04-23,2024-04-23,0,0.0,0,0,0,114.0,114,4,1,1,众生药业,生物制药,0,0,0,0,0,0,3.3235961356386037,8.98,33.92,10.17,16.0,0.4,4.55,0.08,2.92,64.86,2.02,0,0,0,5.4,33.17,0.22,,,999.0,生物制药,0.5096025011165699,0.5189816882536846,0,0,0,0.013701155966270277,middle_60_risk,,213
603609,禾丰股份,2023,2024-03-30,2024-03-30,0,0.0,0,0,0,90.0,90,3,0,0,禾丰股份,农林牧渔,1,1,1,0,1,1,5.796422425904647,7.48,45.71,11.34,332.63,0.58,7.62,0.21,1.71,6.01,10.19,1,1,1,-195.255,-192.89999999999998,-495000000.0,2024-01-31,2024-01-31,59.0,农林牧渔,0.20477891916033944,0.21281822242072354,0,0,0,0.9876470299461089,top_20_risk,,214
603223,恒通股份,2023,2024-04-18,2024-04-18,0,0.0,0,0,0,109.0,109,4,1,0,恒通股份,其他,0,0,0,0,0,0,3.983226764434478,4.62,18.0,-25.6,4.42,0.17,7.2,-0.13,6.74,3.0,531.0055999999997,1,0,0,21.0,40.5,113650000.0,2024-01-31,2024-01-31,78.0,其他,0.3845466726217061,0.3945958016971862,0,0,0,0.006453453195899617,middle_60_risk,,215
000876,新希望,2021,2022-04-30,2022-04-28,1,-2.0,0,1,0,120.0,118,4,1,1,新 希 望,农林牧渔,1,1,1,0,1,1,7.002383408060919,16.09,53.06,33.85,-1.94,1.17,8.4,1.26,0.91,10.61,7.87,1,1,1,-284.055,-248.285,-2541000000.0,2022-01-29,2022-01-29,89.0,农林牧渔,0.75260663507109,0.9507109004739337,1,1,1,,not_test_year,2021_bad1_late1,216
000735,罗牛山,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,罗 牛 山,农林牧渔,1,1,1,0,1,1,3.3958497753355603,2.17,61.94,53.46,121.11,0.0775,3.76,0.5,0.9,16.43,0.87,1,1,1,-1030.25,-855.1816666666667,-450000000.0,2024-01-31,2024-01-31,87.0,农林牧渔,0.7791424743188924,0.7972309066547566,1,1,1,0.9962903628957996,top_20_risk,,217
605081,*ST太和,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,*ST太和,其他,1,1,1,0,1,1,1.1151415906193203,-9.38,16.45,-55.37,-273.52,-1.42,14.1,-0.85,5.88,44.83,3.07,1,1,1,-43.45,-42.955,-230000000.0,2024-01-31,2024-01-31,86.0,其他,0.6569897275569451,0.6712818222420723,0,0,0,0.9860860087662605,top_20_risk,,218
603983,丸美生物,2023,2024-04-27,2024-04-27,0,0.0,0,0,0,118.0,118,4,1,1,丸美生物,其他,0,0,0,0,0,0,2.9079933592459843,5.56,20.5,-3.1,-29.74,0.43,7.94,0.12,3.35,68.4,3.77,1,0,0,73.0,76.75,235000000.0,2024-01-23,2024-01-23,95.0,其他,0.7791424743188924,0.7972309066547566,1,1,1,0.004933220537393178,middle_60_risk,,219
605188,国光连锁,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,国光连锁,其他,0,0,0,0,0,1,3.1570004211501135,1.71,58.58,5.0,-37.56,0.04,2.23,0.43,1.11,25.64,6.01,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.6569897275569451,0.6712818222420723,0,0,0,0.17217725092439656,middle_60_risk,,220
605333,沪光股份,2023,2024-04-26,2024-04-26,0,0.0,0,0,0,117.0,117,4,1,1,沪光股份,其他,0,0,0,0,0,0,3.519868911379654,4.0,66.87,33.91,678.2041999999991,0.1,3.4,-0.54,1.09,11.26,5.02,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.6569897275569451,0.6712818222420723,0,0,0,0.028683049988166297,middle_60_risk,,221
605167,利柏特,2023,2024-04-30,2024-04-26,1,-4.0,0,1,0,121.0,117,4,1,1,利柏特,其他,0,0,0,0,0,0,2.9019708937395166,9.69,46.49,-13.21,25.25,0.31,3.26,0.93,1.36,19.8,9.37,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.6569897275569451,0.9537740062527914,0,0,1,0.004263951660948245,bottom_20_risk,,222
001296,长江材料,2023,2024-04-20,2024-04-20,0,0.0,0,0,0,111.0,111,4,1,1,长江材料,其他,0,0,0,0,0,0,2.347558458636777,4.63,16.38,1.43,-25.42,0.67,14.69,-0.06,5.1,19.24,4.29,1,0,0,86.895,97.35,1.255,2024-01-20,2024-01-20,91.0,其他,0.46114336757481017,0.4714158106297454,0,0,0,0.0021771212867238306,bottom_20_risk,,223
601138,工业富联,2023,2024-03-14,2024-03-14,0,0.0,0,0,0,74.0,74,3,0,0,工业富联,其他,0,0,0,0,0,0,7.94419148068913,16.17,54.49,16.45,0.32,1.02,6.49,0.77,1.67,7.26,6.36,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.013398838767306834,0.018758374274229567,0,0,0,0.002125353497325607,bottom_20_risk,,224
000756,新华制药,2023,2024-03-29,2024-03-29,0,0.0,0,0,0,89.0,89,3,0,0,新华制药,生物制药,0,0,0,0,0,0,4.331127999240345,10.62,47.37,14.37,17.94,0.62,6.16,1.13,1.09,27.15,4.88,0,0,0,5.4,33.17,0.22,,,999.0,生物制药,0.1498436802143814,0.1527467619472979,0,0,0,0.004713105063976316,bottom_20_risk,,225
002105,信隆健康,2022,2023-03-15,2023-03-17,1,2.0,1,0,0,74.0,76,3,0,0,信隆健康,其他,0,0,0,1,0,0,3.3083508312958037,36.08,58.66,41.07,64.99,0.748,2.31,0.61,1.37,22.48,5.56,0,0,0,5.4,33.17,0.22,,,999.0,其他,0.03447488584474886,0.029223744292237442,0,0,0,,not_test_year,2022_bad0_late0,226
